trade_date,month,rank,trigger_stocks,selected_concepts,cb_code,cb_name,stk_code,stk_name,matched_concepts,trigger_sources,theme_score,relation_reason,risk_notes,open,close,return_pct
2026-05-22,2026-05,37,"鹏鼎控股(002938,封单6.84亿)",沪深300样本股(-0.0552)、行业龙头(-0.0918),127045.SZ,牧原转债,002714,牧原股份,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低3.2万；剩余规模95.43亿,123.175,119.867,-2.6856
2026-05-22,2026-05,38,"鹏鼎控股(002938,封单6.84亿)",沪深300样本股(-0.0552)、行业龙头(-0.0918),127056.SZ,中特转债,000708,中信特钢,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低0.4万；剩余规模50.00亿,125.659,125.818,0.1265
2026-05-22,2026-05,39,"鹏鼎控股(002938,封单6.84亿)",沪深300样本股(-0.0552)、行业龙头(-0.0918),127110.SZ,广核转债,003816,中国广核,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低5.0万；剩余规模48.99亿,140.16,139.32,-0.5993
2026-05-22,2026-05,45,"鹏鼎控股(002938,封单6.84亿)",沪深300样本股(-0.0552)、行业龙头(-0.0918),128136.SZ,立讯转债,002475,立讯精密,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低5.7万；剩余规模29.85亿,143.99,144.4,0.2847
2026-06-09,2026-06,9,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118058.SH,微导转债,688147,微导纳米,先进封装、存储芯片,605589,217.1878,命中先进封装、存储芯片,成交额偏低14.3万；剩余规模11.70亿,333.0,354.227,6.3745
2026-06-09,2026-06,10,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118064.SH,联瑞转债,688300,联瑞新材,先进封装、存储芯片,605589,217.1878,命中先进封装、存储芯片,成交额偏低10.8万,434.95,445.808,2.4964
2026-06-09,2026-06,14,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123176.SZ,精测转2,300567,精测电子,先进封装、存储芯片,605589,217.1878,命中先进封装、存储芯片,成交额偏低7.9万；剩余规模12.75亿,367.23,389.747,6.1316
2026-06-09,2026-06,16,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123255.SZ,鼎龙转债,300054,鼎龙股份,先进封装、存储芯片,605589,217.1878,命中先进封装、存储芯片,成交额偏低7.3万,349.0,352.948,1.1312
2026-06-09,2026-06,24,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),110081.SH,闻泰转债,600745,*ST闻泰,先进封装,605589,117.1878,命中先进封装,成交额偏低1.6万；剩余规模80.63亿,90.43,89.953,-0.5275
2026-06-09,2026-06,26,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),111010.SH,立昂转债,605358,立昂微,存储芯片,605589,117.1878,命中存储芯片,强赎中；成交额偏低51.2万；退市日期2026-06-18,199.997,218.981,9.4921
2026-06-09,2026-06,35,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118011.SH,银微转债,688689,银河微电,先进封装,605589,117.1878,命中先进封装,成交额偏低1.7万,138.999,140.127,0.8115
2026-06-09,2026-06,36,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118018.SH,瑞科转债,688323,瑞华泰,先进封装,605589,117.1878,命中先进封装,强赎中；成交额偏低37.7万；退市日期2026-07-06,165.0,172.296,4.4218
2026-06-09,2026-06,37,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118025.SH,奕瑞转债,688301,奕瑞科技,先进封装,605589,117.1878,命中先进封装,强赎中；成交额偏低6.3万；退市日期2026-07-06,149.0,150.463,0.9819
2026-06-09,2026-06,40,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118053.SH,正帆转债,688596,正帆科技,存储芯片,605589,117.1878,命中存储芯片,成交额偏低10.0万；剩余规模10.41亿,149.813,160.642,7.2283
2026-06-09,2026-06,41,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118056.SH,路维转债,688401,路维光电,先进封装,605589,117.1878,命中先进封装,成交额偏低6.0万,280.0,291.543,4.1225
2026-06-09,2026-06,42,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118057.SH,甬矽转债,688362,甬矽电子,先进封装,605589,117.1878,命中先进封装,强赎中；成交额偏低21.1万；退市日期2026-06-16,190.0,200.387,5.4668
2026-06-09,2026-06,43,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118059.SH,颀中转债,688352,颀中科技,先进封装,605589,117.1878,命中先进封装,成交额偏低7.0万,198.197,202.504,2.1731
2026-06-09,2026-06,44,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118062.SH,天准转债,688003,天准科技,先进封装,605589,117.1878,命中先进封装,成交额偏低8.5万,275.555,264.263,-4.0979
2026-06-23,2026-06,3,"卫星化学(002648,封单6.63亿)",POE胶膜(0.5077)、环氧丙烷(0.4033),127030.SZ,盛虹转债,000301,东方盛虹,POE胶膜、环氧丙烷,002648,216.6297,命中POE胶膜、环氧丙烷,成交额偏低0.6万；剩余规模49.97亿,120.0,118.0,-1.6667
2026-06-23,2026-06,7,"卫星化学(002648,封单6.63亿)",POE胶膜(0.5077)、环氧丙烷(0.4033),113067.SH,燃23转债,601139,深圳燃气,POE胶膜,002648,116.6297,命中POE胶膜,成交额偏低0.4万；剩余规模30.00亿,126.1,126.103,0.0024
2026-06-23,2026-06,11,"卫星化学(002648,封单6.63亿)",POE胶膜(0.5077)、环氧丙烷(0.4033),113661.SH,福22转债,603806,福斯特,POE胶膜,002648,116.6297,命中POE胶膜,成交额偏低0.9万；剩余规模30.30亿,140.0,138.394,-1.1471
2026-06-23,2026-06,17,"卫星化学(002648,封单6.63亿)",POE胶膜(0.5077)、环氧丙烷(0.4033),128128.SZ,齐翔转2,002408,齐翔腾达,环氧丙烷,002648,116.6297,命中环氧丙烷,成交额偏低0.6万,112.65,112.171,-0.4252
2026-06-29,2026-06,6,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),113616.SH,韦尔转债,603501,豪威集团,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低0.5万；剩余规模24.32亿,112.21,111.821,-0.3467
2026-06-29,2026-06,10,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),118036.SH,力合转债,688589,力合微,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低0.6万,129.69,129.011,-0.5236
2026-06-29,2026-06,12,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),118053.SH,正帆转债,688596,正帆科技,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低45.5万；剩余规模10.41亿,184.66,204.26,10.6141
2026-06-29,2026-06,14,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),118058.SH,微导转债,688147,微导纳米,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低19.4万；剩余规模11.70亿,485.0,493.788,1.812
2026-06-29,2026-06,23,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),123124.SZ,晶瑞转2,300655,晶瑞电材,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低3.7万,159.6,156.358,-2.0313
2026-06-29,2026-06,25,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),123176.SZ,精测转2,300567,精测电子,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低17.0万；剩余规模12.75亿,470.0,505.0,7.4468
2026-06-29,2026-06,26,"多氟多(002407,封单6.04亿)",氟化工(2.9021)、中芯国际概念(1.7925),123255.SZ,鼎龙转债,300054,鼎龙股份,中芯国际概念,002407,116.0397,命中中芯国际概念,成交额偏低22.7万,493.0,529.359,7.3751
2026-06-30,2026-06,3,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),110081.SH,闻泰转债,600745,*ST闻泰,苹果概念,002273,117.7903,命中苹果概念,成交额偏低6.5万；剩余规模80.63亿,96.376,92.498,-4.0238
2026-06-30,2026-06,6,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),111012.SH,福新转债,605488,福莱新材,苹果概念,002273,117.7903,命中苹果概念,成交额偏低15.3万,269.0,293.944,9.2729
2026-06-30,2026-06,8,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),113046.SH,金田转债,601609,金田股份,苹果概念,002273,117.7903,命中苹果概念,成交额偏低1.2万；剩余规模14.99亿,128.999,133.384,3.3993
2026-06-30,2026-06,15,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),118024.SH,冠宇转债,688772,珠海冠宇,苹果概念,002273,117.7903,命中苹果概念,成交额偏低1.9万；剩余规模30.89亿,126.96,129.91,2.3236
2026-06-30,2026-06,17,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),118061.SH,茂莱转债,688502,茂莱光学,光学元件,002273,117.7903,命中光学元件,成交额偏低29.8万,221.0,263.852,19.39
2026-06-30,2026-06,18,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),118062.SH,天准转债,688003,天准科技,苹果概念,002273,117.7903,命中苹果概念,成交额偏低13.2万,281.475,312.023,10.8528
2026-06-30,2026-06,19,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),118066.SH,统联转债,688210,统联精密,苹果概念,002273,117.7903,命中苹果概念,成交额偏低0.4万,132.5,136.74,3.2
2026-06-30,2026-06,26,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),123138.SZ,丝路转债,300556,丝路视觉,苹果概念,002273,117.7903,命中苹果概念,成交额偏低0.2万,123.648,124.118,0.3801
2026-06-30,2026-06,27,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),123176.SZ,精测转2,300567,精测电子,苹果概念,002273,117.7903,命中苹果概念,成交额偏低19.8万；剩余规模12.75亿,508.0,537.278,5.7634
2026-06-30,2026-06,28,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),123193.SZ,海能转债,300787,海能实业,苹果概念,002273,117.7903,命中苹果概念,成交额偏低0.3万,123.356,124.456,0.8917
2026-06-30,2026-06,29,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),123237.SZ,佳禾转债,300793,佳禾智能,苹果概念,002273,117.7903,命中苹果概念,成交额偏低0.4万,128.688,130.79,1.6334
2026-06-30,2026-06,30,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),123262.SZ,神宇转债,300563,神宇股份,苹果概念,002273,117.7903,命中苹果概念,成交额偏低3.1万,131.963,140.305,6.3215
2026-06-30,2026-06,40,"水晶光电(002273,封单7.79亿)",光学元件(0.7389)、苹果概念(0.2104),128136.SZ,立讯转债,002475,立讯精密,苹果概念,002273,117.7903,命中苹果概念,成交额偏低4.0万；剩余规模29.85亿,138.4,141.0,1.8786
