trade_date,rank,cb_code,cb_name,stk_code,stk_name,matched_concepts,trigger_sources,theme_score,relation_reason,risk_notes,open,close,return_pct
2026-01-21,37,123086.SZ,海兰转债,300065,海兰信,海工装备,000880,115.0165,命中海工装备,强赎中；退市日期2022-09-01,,,
2026-01-21,38,123114.SZ,三角转债,300775,三角防务,海工装备,000880,115.0165,命中海工装备,成交额偏低1.5万,145.5,148.7,2.1993
2026-01-21,39,123120.SZ,隆华转债,300263,隆华科技,其他通用设备,000880,115.0165,命中其他通用设备,强赎中；退市日期2025-09-09,,,
2026-01-21,40,123142.SZ,申昊转债,300853,申昊科技,海工装备,000880,115.0165,命中海工装备,成交额偏低0.2万,121.972,122.498,0.4312
2026-01-21,41,123149.SZ,通裕转债,300185,通裕重工,海工装备,000880,115.0165,命中海工装备,成交额偏低0.6万；剩余规模11.07亿,139.1,139.418,0.2286
2026-01-21,42,123160.SZ,泰福转债,300992,泰福泵业,其他通用设备,000880,115.0165,命中其他通用设备,成交额偏低2.1万,188.356,189.225,0.4614
2026-01-21,43,123161.SZ,强联转债,300850,新强联,海工装备,000880,115.0165,命中海工装备,强赎中；退市日期2025-10-17,,,
2026-01-21,44,123163.SZ,金沃转债,300984,金沃股份,其他通用设备,000880,115.0165,命中其他通用设备,强赎中；退市日期2025-01-24,,,
2026-01-21,45,123182.SZ,广联转债,300900,广联航空,海工装备,000880,115.0165,命中海工装备,强赎中；成交额偏低14.2万；退市日期2026-03-17,146.229,150.0,2.5788
2026-01-21,46,123245.SZ,集智转债,300553,集智股份,海工装备,000880,115.0165,命中海工装备,成交额偏低2.5万,302.053,311.595,3.159
2026-01-21,47,123248.SZ,恒辉转债,300952,恒辉安防,海工装备,000880,115.0165,命中海工装备,强赎中；退市日期2025-08-11,,,
2026-01-21,48,123252.SZ,银邦转债,300337,银邦股份,海工装备,000880,115.0165,命中海工装备,成交额偏低3.7万,152.5,153.0,0.3279
2026-01-21,49,123253.SZ,永贵转债,300351,永贵电器,海工装备,000880,115.0165,命中海工装备,成交额偏低0.3万,143.72,145.394,1.1648
2026-01-21,50,124003.SZ,必创定转,300667,必创科技,海工装备,000880,115.0165,命中海工装备,,,,
2026-01-22,1,110094.SH,众和转债,600888,新疆众和,一带一路、石墨烯,002471,215.383,命中一带一路、石墨烯,强赎中；成交额偏低1.4万；退市日期2026-03-12,139.262,138.306,-0.6865
2026-01-22,2,123022.SZ,长信转债,300088,长信科技,一带一路、石墨烯,002471,215.383,命中一带一路、石墨烯,公告到期赎回；退市日期2025-03-19,,,
2026-01-22,3,123058.SZ,欣旺转债,300207,欣旺达,一带一路、石墨烯,002471,215.383,命中一带一路、石墨烯,退市日期2021-07-14,,,
2026-01-22,4,125009.SZ,宝安转券,000009,中国宝安,一带一路、石墨烯,002471,215.383,命中一带一路、石墨烯,退市日期1996-01-01,,,
2026-01-22,5,128016.SZ,雨虹转债,002271,东方雨虹,一带一路、石墨烯,002471,215.383,命中一带一路、石墨烯,退市日期2020-04-22,,,
2026-01-22,6,100567.SH,山鹰转债,600567,山鹰国际,一带一路,002471,115.383,命中一带一路,退市日期2007-02-13,,,
2026-01-22,7,110002.SH,南山转债,600219,南山铝业,一带一路,002471,115.383,命中一带一路,退市日期2009-09-24,,,
2026-01-22,8,110010.SH,包钢转债,600010,包钢股份,一带一路,002471,115.383,命中一带一路,退市日期2009-11-16,,,
2026-01-22,9,110012.SH,海运转债,600798,宁波海运,一带一路,002471,115.383,命中一带一路,退市日期2015-05-15,,,
2026-01-22,10,110015.SH,石化转债,600028,中国石化,一带一路,002471,115.383,命中一带一路,退市日期2015-02-17,,,
2026-01-22,11,110017.SH,中海转债,600026,中远海能,一带一路,002471,115.383,命中一带一路,退市日期2015-02-13,,,
2026-01-22,12,110020.SH,南山转债,600219,南山铝业,一带一路,002471,115.383,命中一带一路,退市日期2015-03-13,,,
2026-01-22,13,110021.SH,上电转债,600021,上海电力,一带一路,002471,115.383,命中一带一路,退市日期2007-08-27,,,
2026-01-22,14,110024.SH,隧道转债,600820,隧道股份,一带一路,002471,115.383,命中一带一路,退市日期2014-12-18,,,
2026-01-22,15,110026.SH,中海转债,600026,中远海能,一带一路,002471,115.383,命中一带一路,退市日期2008-04-09,,,
2026-01-22,16,110032.SH,三一转债,600031,三一重工,一带一路,002471,115.383,命中一带一路,退市日期2019-03-26,,,
2026-01-22,17,110033.SH,国贸转债,600755,厦门国贸,一带一路,002471,115.383,命中一带一路,退市日期2021-11-05,,,
2026-01-22,18,110047.SH,山鹰转债,600567,山鹰国际,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2024-11-21,,,
2026-01-22,19,110051.SH,中天转债,600522,中天科技,一带一路,002471,115.383,命中一带一路,退市日期2021-12-17,,,
2026-01-22,20,110056.SH,亨通转债,600487,亨通光电,一带一路,002471,115.383,命中一带一路,强赎中；退市日期2022-12-06,,,
2026-01-22,21,110058.SH,永鼎转债,600105,永鼎股份,一带一路,002471,115.383,命中一带一路,强赎中；退市日期2024-12-20,,,
2026-01-22,22,110060.SH,天路转债,600326,西藏天路,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2025-10-28,,,
2026-01-22,23,110062.SH,烽火转债,600498,烽火通信,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2025-12-02,,,
2026-01-22,24,110063.SH,鹰19转债,600567,山鹰国际,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2025-12-15,,,
2026-01-22,25,110064.SH,建工转债,600939,重庆建工,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2025-12-22,,,
2026-01-22,26,110086.SH,精工转债,600496,精工钢构,一带一路,002471,115.383,命中一带一路,成交额偏低0.6万；剩余规模20.00亿,133.621,134.923,0.9744
2026-01-22,27,110087.SH,天业转债,600075,新疆天业,一带一路,002471,115.383,命中一带一路,成交额偏低1.3万；剩余规模29.98亿,140.932,141.055,0.0873
2026-01-22,28,110090.SH,爱迪转债,600933,爱柯迪,一带一路,002471,115.383,命中一带一路,成交额偏低0.7万；剩余规模15.70亿,148.008,147.48,-0.3567
2026-01-22,29,110100.SH,龙建转债,600853,龙建股份,一带一路,002471,115.383,命中一带一路,剩余规模10.00亿,,,
2026-01-22,30,110219.SH,南山转债,600219,南山铝业,一带一路,002471,115.383,命中一带一路,退市日期2006-08-24,,,
2026-01-22,31,110232.SH,金鹰转债,600232,金鹰股份,一带一路,002471,115.383,命中一带一路,退市日期2009-05-19,,,
2026-01-22,32,110567.SH,山鹰转债,600567,山鹰国际,一带一路,002471,115.383,命中一带一路,退市日期2010-02-05,,,
2026-01-22,33,110807.SH,动力定01,600482,中国动力,石墨烯,002471,115.383,命中石墨烯,退市日期2024-12-05,,,
2026-01-22,34,110808.SH,动力定02,600482,中国动力,石墨烯,002471,115.383,命中石墨烯,退市日期2026-03-23,,,
2026-01-22,35,110809.SH,天业定01,600075,新疆天业,一带一路,002471,115.383,命中一带一路,,,,
2026-01-22,36,110810.SH,天业定02,600075,新疆天业,一带一路,002471,115.383,命中一带一路,退市日期2022-01-14,,,
2026-01-22,37,111007.SH,永和转债,605020,永和股份,一带一路,002471,115.383,命中一带一路,强赎中；退市日期2025-10-10,,,
2026-01-22,38,111009.SH,盛泰转债,605138,盛泰集团,一带一路,002471,115.383,命中一带一路,成交额偏低0.3万,124.782,126.295,1.2125
2026-01-22,39,111023.SH,利柏转债,605167,利柏特,一带一路,002471,115.383,命中一带一路,强赎中；成交额偏低2.6万；退市日期2026-06-24,181.312,181.912,0.3309
2026-01-22,40,111024.SH,澳弘转债,605058,澳弘电子,一带一路,002471,115.383,命中一带一路,成交额偏低2.6万,186.9,184.766,-1.1418
2026-01-22,41,111025.SH,圣泉转债,605589,圣泉集团,石墨烯,002471,115.383,命中石墨烯,剩余规模25.00亿,,,
2026-01-22,42,113009.SH,广汽转债,601238,广汽集团,石墨烯,002471,115.383,命中石墨烯,公告到期赎回；退市日期2022-01-24,,,
2026-01-22,43,113012.SH,骆驼转债,601311,骆驼股份,一带一路,002471,115.383,命中一带一路,退市日期2021-09-03,,,
2026-01-22,44,113019.SH,玲珑转债,601966,玲珑轮胎,一带一路,002471,115.383,命中一带一路,退市日期2020-09-04,,,
2026-01-22,45,113024.SH,核建转债,601611,中国核建,一带一路,002471,115.383,命中一带一路,公告到期赎回；退市日期2025-04-08,,,
2026-01-22,46,113027.SH,华钰转债,601020,华钰矿业,一带一路,002471,115.383,命中一带一路,强赎中；退市日期2024-06-13,,,
2026-01-22,47,113031.SH,博威转债,601137,博威合金,一带一路,002471,115.383,命中一带一路,退市日期2020-08-31,,,
2026-01-22,48,113035.SH,福莱转债,601865,福莱特,一带一路,002471,115.383,命中一带一路,退市日期2021-02-01,,,
2026-01-22,49,113041.SH,紫金转债,601899,紫金矿业,一带一路,002471,115.383,命中一带一路,退市日期2021-06-28,,,
2026-01-22,50,113045.SH,环旭转债,601231,环旭电子,一带一路,002471,115.383,命中一带一路,强赎中；成交额偏低12.7万；退市日期2026-01-29,163.001,170.019,4.3055
2026-01-23,1,113029.SH,明阳转债,601615,明阳智能,2025年报预增、行业龙头,601615,1223.9488,正股为触发股，命中2025年报预增、行业龙头,退市日期2021-03-19,,,
2026-01-23,2,113020.SH,桐昆转债,601233,桐昆股份,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,退市日期2020-11-27,,,
2026-01-23,3,113032.SH,桐20转债,601233,桐昆股份,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,退市日期2021-01-14,,,
2026-01-23,4,113041.SH,紫金转债,601899,紫金矿业,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,退市日期2021-06-28,,,
2026-01-23,5,123033.SZ,金力转债,300748,金力永磁,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,退市日期2021-09-08,,,
2026-01-23,6,124016.SZ,TCL定转1,000100,TCL科技,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,,,,
2026-01-23,7,124017.SZ,TCL定转2,000100,TCL科技,2025年报预增、行业龙头,601615,223.9488,命中2025年报预增、行业龙头,退市日期2022-11-30,,,
2026-01-23,8,100096.SH,云化转债,600096,云天化,行业龙头,601615,123.9488,命中行业龙头,退市日期2006-09-09,,,
2026-01-23,9,100177.SH,雅戈转债,600177,雅戈尔,行业龙头,601615,123.9488,命中行业龙头,退市日期2006-04-10,,,
2026-01-23,10,100196.SH,复星转债,600196,复星医药,行业龙头,601615,123.9488,命中行业龙头,退市日期2006-07-24,,,
2026-01-23,11,110015.SH,石化转债,600028,中国石化,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-02-17,,,
2026-01-23,12,110017.SH,中海转债,600026,中远海能,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-02-13,,,
2026-01-23,13,110019.SH,恒丰转债,600356,恒丰纸业,2025年报预增,601615,123.9488,命中2025年报预增,退市日期2015-05-05,,,
2026-01-23,14,110026.SH,中海转债,600026,中远海能,行业龙头,601615,123.9488,命中行业龙头,退市日期2008-04-09,,,
2026-01-23,15,110027.SH,东方转债,600875,东方电气,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-02-27,,,
2026-01-23,16,110032.SH,三一转债,600031,三一重工,行业龙头,601615,123.9488,命中行业龙头,退市日期2019-03-26,,,
2026-01-23,17,110034.SH,九州转债,600998,九州通,行业龙头,601615,123.9488,命中行业龙头,退市日期2022-01-17,,,
2026-01-23,18,110039.SH,宝信转债,600845,宝信软件,行业龙头,601615,123.9488,命中行业龙头,退市日期2018-07-13,,,
2026-01-23,19,110040.SH,生益转债,600183,生益科技,2025年报预增,601615,123.9488,命中2025年报预增,退市日期2019-08-01,,,
2026-01-23,20,110042.SH,航电转债,600372,中航机载,行业龙头,601615,123.9488,命中行业龙头,退市日期2020-09-08,,,
2026-01-23,21,110046.SH,圆通转债,600233,圆通速递,行业龙头,601615,123.9488,命中行业龙头,退市日期2020-03-23,,,
2026-01-23,22,110049.SH,海尔转债,600690,海尔智家,行业龙头,601615,123.9488,命中行业龙头,退市日期2019-12-17,,,
2026-01-23,23,110054.SH,通威转债,600438,通威股份,行业龙头,601615,123.9488,命中行业龙头,退市日期2020-03-17,,,
2026-01-23,24,110058.SH,永鼎转债,600105,永鼎股份,2025年报预增,601615,123.9488,命中2025年报预增,强赎中；退市日期2024-12-20,,,
2026-01-23,25,110068.SH,龙净转债,600388,龙净环保,行业龙头,601615,123.9488,命中行业龙头,强赎中；退市日期2024-12-18,,,
2026-01-23,26,110073.SH,国投转债,600061,国投资本,行业龙头,601615,123.9488,命中行业龙头,公告到期赎回；成交额偏低2.0万；剩余规模79.99亿；退市日期2026-07-24,112.699,112.829,0.1154
2026-01-23,27,110081.SH,闻泰转债,600745,*ST闻泰,行业龙头,601615,123.9488,命中行业龙头,成交额偏低3.6万；剩余规模80.63亿,117.257,118.429,0.9995
2026-01-23,28,110083.SH,苏租转债,600901,江苏金租,行业龙头,601615,123.9488,命中行业龙头,强赎中；退市日期2024-10-18,,,
2026-01-23,29,110084.SH,贵燃转债,600903,贵州燃气,行业龙头,601615,123.9488,命中行业龙头,成交额偏低0.8万,130.438,130.444,0.0046
2026-01-23,30,110085.SH,通22转债,600438,通威股份,行业龙头,601615,123.9488,命中行业龙头,成交额偏低2.3万；剩余规模119.83亿,123.84,124.373,0.4304
2026-01-23,31,110598.SH,大荒转债,600598,北大荒,行业龙头,601615,123.9488,命中行业龙头,退市日期2010-03-12,,,
2026-01-23,32,110817.SH,保利定转,600048,保利发展,行业龙头,601615,123.9488,命中行业龙头,剩余规模85.00亿,,,
2026-01-23,33,111007.SH,永和转债,605020,永和股份,2025年报预增,601615,123.9488,命中2025年报预增,强赎中；退市日期2025-10-10,,,
2026-01-23,34,113002.SH,工行转债,601398,工商银行,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-02-26,,,
2026-01-23,35,113005.SH,平安转债,601318,中国平安,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-01-15,,,
2026-01-23,36,113006.SH,深燃转债,601139,深圳燃气,行业龙头,601615,123.9488,命中行业龙头,退市日期2015-05-08,,,
2026-01-23,37,113013.SH,国君转债,601211,国泰海通,2025年报预增,601615,123.9488,命中2025年报预增,公告到期赎回；退市日期2023-07-07,,,
2026-01-23,38,113015.SH,隆基转债,601012,隆基绿能,行业龙头,601615,123.9488,命中行业龙头,退市日期2019-09-04,,,
2026-01-23,39,113026.SH,核能转债,601985,中国核电,行业龙头,601615,123.9488,命中行业龙头,强赎中；退市日期2022-03-09,,,
2026-01-23,40,113027.SH,华钰转债,601020,华钰矿业,2025年报预增,601615,123.9488,命中2025年报预增,强赎中；退市日期2024-06-13,,,
2026-01-23,41,113031.SH,博威转债,601137,博威合金,行业龙头,601615,123.9488,命中行业龙头,退市日期2020-08-31,,,
2026-01-23,42,113038.SH,隆20转债,601012,隆基绿能,行业龙头,601615,123.9488,命中行业龙头,退市日期2021-03-31,,,
2026-01-23,43,113044.SH,大秦转债,601006,大秦铁路,行业龙头,601615,123.9488,命中行业龙头,强赎中；退市日期2025-02-11,,,
2026-01-23,44,113046.SH,金田转债,601609,金田股份,2025年报预增,601615,123.9488,命中2025年报预增,成交额偏低1.1万；剩余规模14.99亿,155.196,150.918,-2.7565
2026-01-23,45,113053.SH,隆22转债,601012,隆基绿能,行业龙头,601615,123.9488,命中行业龙头,成交额偏低7.5万；剩余规模69.95亿,133.97,138.065,3.0567
2026-01-23,46,113058.SH,友发转债,601686,友发集团,2025年报预增,601615,123.9488,命中2025年报预增,成交额偏低1.6万；剩余规模18.64亿,160.79,163.462,1.6618
2026-01-23,47,113064.SH,东材转债,601208,东材科技,2025年报预增,601615,123.9488,命中2025年报预增,强赎中；退市日期2025-09-08,,,
2026-01-23,48,113067.SH,燃23转债,601139,深圳燃气,行业龙头,601615,123.9488,命中行业龙头,成交额偏低0.7万；剩余规模30.00亿,131.477,131.854,0.2867
2026-01-23,49,113068.SH,金铜转债,601609,金田股份,2025年报预增,601615,123.9488,命中2025年报预增,强赎中；退市日期2025-08-26,,,
2026-01-23,50,113069.SH,博23转债,601137,博威合金,行业龙头,601615,123.9488,命中行业龙头,强赎中；退市日期2026-01-22,,,
2026-01-26,1,100001.SH,南化转债,600301,华锡有色,金属铅,002155,154.4272,命中金属铅,退市日期2001-05-28,,,
2026-01-26,2,110066.SH,盛屯转债,600711,盛屯矿业,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2022-03-18,,,
2026-01-26,3,110096.SH,豫光转债,600531,豫光金铅,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2025-12-19,,,
2026-01-26,4,113027.SH,华钰转债,601020,华钰矿业,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2024-06-13,,,
2026-01-26,5,113041.SH,紫金转债,601899,紫金矿业,金属铅,002155,154.4272,命中金属铅,退市日期2021-06-28,,,
2026-01-26,6,113515.SH,高能转债,603588,高能环境,金属铅,002155,154.4272,命中金属铅,退市日期2020-06-18,,,
2026-01-26,7,113691.SH,和邦转债,603077,和邦生物,金属铅,002155,154.4272,命中金属铅,成交额偏低8.0万；剩余规模45.99亿,161.0,153.859,-4.4354
2026-01-26,8,123180.SZ,浙矿转债,300837,浙矿股份,金属铅,002155,154.4272,命中金属铅,成交额偏低37.6万,191.0,184.2,-3.5602
2026-01-26,9,125960.SZ,锡业转债,000960,锡业股份,金属铅,002155,154.4272,命中金属铅,退市日期2010-12-14,,,
2026-01-26,10,127019.SZ,国城转债,000688,国城矿业,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2025-12-22,,,
2026-01-26,11,127020.SZ,中金转债,000060,中金岭南,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2025-12-04,,,
2026-01-26,12,127070.SZ,大中转债,001203,大中矿业,金属铅,002155,154.4272,命中金属铅,成交额偏低35.1万,400.0,400.66,0.165
2026-01-26,13,127086.SZ,恒邦转债,002237,恒邦股份,金属铅,002155,154.4272,命中金属铅,强赎中；退市日期2025-12-08,,,
2026-01-26,14,128064.SZ,司尔转债,002538,ST司特,金属铅,002155,154.4272,命中金属铅,退市日期2021-09-02,,,
2026-01-26,15,110034.SH,九州转债,600998,九州通,脑机接口,002009,117.3235,命中脑机接口,退市日期2022-01-17,,,
2026-01-26,16,113601.SH,塞力转债,603716,塞力医疗,脑机接口,002009,117.3235,命中脑机接口,强赎中；成交额偏低18.1万；退市日期2026-04-10,258.0,261.232,1.2527
2026-01-26,17,113606.SH,荣泰转债,603579,荣泰健康,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2025-09-12,,,
2026-01-26,18,113619.SH,世运转债,603920,世运电路,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2024-12-03,,,
2026-01-26,19,123007.SZ,道氏转债,300409,道氏技术,脑机接口,002009,117.3235,命中脑机接口,退市日期2021-08-23,,,
2026-01-26,20,123040.SZ,乐普转债,300003,乐普医疗,脑机接口,002009,117.3235,命中脑机接口,退市日期2020-08-31,,,
2026-01-26,21,123045.SZ,雷迪转债,300652,雷迪克,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2022-09-09,,,
2026-01-26,22,123082.SZ,北陆转债,300016,北陆药业,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2025-08-13,,,
2026-01-26,23,123108.SZ,乐普转2,300003,乐普医疗,脑机接口,002009,117.3235,命中脑机接口,公告到期赎回；成交额偏低0.6万；退市日期2026-03-30,109.899,108.653,-1.1338
2026-01-26,24,123157.SZ,科蓝转债,300663,科蓝软件,脑机接口,002009,117.3235,命中脑机接口,成交额偏低0.6万,156.5,153.142,-2.1457
2026-01-26,25,123190.SZ,道氏转02,300409,道氏技术,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2025-04-24,,,
2026-01-26,26,123227.SZ,雅创转债,301099,雅创电子,脑机接口,002009,117.3235,命中脑机接口,强赎中；退市日期2025-04-10,,,
2026-01-26,27,123237.SZ,佳禾转债,300793,佳禾智能,脑机接口,002009,117.3235,命中脑机接口,成交额偏低0.6万,171.257,163.34,-4.6229
2026-01-26,28,123254.SZ,亿纬转债,300014,亿纬锂能,脑机接口,002009,117.3235,命中脑机接口,强赎中；成交额偏低4.1万；退市日期2026-05-07,172.99,168.5,-2.5955
