model_key,trade_date,stock_code,time_slot,total_score,grade,rank_in_day,ret_1d,is_win_1d,ret_3d,is_win_3d,ret_5d,is_win_5d,ret_10d,is_win_10d,ret_20d,f_gain_14,f_ma_score,f_gain_score,f_peer_count,f_seal_score,f_volume_score,f_turnover_score,f_afternoon_score,f_resonance_score,f_leadership_bonus,f_sector_leader_score,f_sector_momentum_score
leader_closing_v3,2026-06-02,688141,14:40,33.1,B,5,-0.79,False,-6.47,False,4.98,True,38.21,True,,11.1,0,18,16,6,7,6,12,5,6,12,2
leader_closing_v3,2026-06-02,000737,14:40,30.0,B,6,-1.32,False,-8.21,False,-13.38,False,-2.58,False,,8.16,3,10,6,6,7,6,12,5,6,24,0
leader_closing_v3,2026-06-02,601138,14:40,26.9,C,7,1.3,True,-7.44,False,-6.59,False,-8.89,False,,8.18,5,10,21,6,7,10,12,5,6,24,0
leader_intraday_v7,2026-06-02,688597,14:40,105.0,S,1,6.36,True,10.34,True,-0.34,False,-7.84,False,,10.82,0,18,4,6,7,1,12,8,6,9,8
leader_intraday_v7,2026-06-02,688257,14:40,51.7,B,2,2.09,True,6.33,True,15.77,True,2.89,True,,8.57,5,12,9,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-06-02,688141,14:40,35.0,C,3,-0.79,False,-6.47,False,4.98,True,38.21,True,,11.1,0,18,16,6,7,6,12,5,6,12,2
leader_intraday_v7,2026-06-02,688383,14:40,28.3,C,4,1.45,True,-3.1,False,-1.94,False,22.77,True,,8.22,5,10,21,6,7,1,10,5,6,12,2
leader_intraday_v7,2026-06-02,688097,14:40,25.0,C,5,11.94,True,6.32,True,5.68,True,4.56,True,,10.44,3,18,21,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-06-02,688668,14:40,25.0,C,6,4.23,True,36.66,True,47.27,True,38.08,True,,8.73,5,12,21,6,7,4,12,5,6,12,0
leader_intraday_v7,2026-06-02,688147,14:40,21.7,C,7,3.58,True,0.24,True,6.88,True,29.54,True,,8.1,0,10,21,6,7,2,12,5,6,12,2
leader_closing_v3,2026-06-03,688313,14:40,103.0,S,1,-2.02,False,-11.6,False,-10.2,False,0.39,True,,8.74,0,14,16,6,7,10,5,5,6,12,2
leader_closing_v3,2026-06-03,688337,14:40,71.4,S,2,6.04,True,8.31,True,14.22,True,25.51,True,,8.07,0,12,10,6,7,1,10,5,6,12,2
leader_closing_v3,2026-06-03,603678,14:40,66.2,S,3,0.97,True,-11.34,False,-11.97,False,9.04,True,,8.65,5,14,26,6,7,8,7,5,6,24,2
leader_closing_v3,2026-06-03,688082,14:40,60.9,S,4,6.94,True,-2.9,False,4.76,True,42.8,True,,11.6,0,18,27,6,7,8,12,5,6,12,0
leader_closing_v3,2026-06-03,002490,14:40,3.0,C,5,-7.52,False,-1.79,False,-7.16,False,-11.46,False,,8.19,0,10,2,6,7,1,12,5,0,12,2
leader_intraday_v7,2026-06-03,688313,14:40,88.0,S,1,-2.02,False,-11.6,False,-10.2,False,0.39,True,,8.74,0,14,16,6,7,10,5,5,6,12,2
leader_intraday_v7,2026-06-03,688337,14:40,82.0,S,2,6.04,True,8.31,True,14.22,True,25.51,True,,8.07,0,12,10,6,7,1,10,5,6,12,2
leader_intraday_v7,2026-06-03,688082,14:40,80.0,S,3,6.94,True,-2.9,False,4.76,True,42.8,True,,11.6,0,18,27,6,7,8,12,5,6,12,0
leader_closing_v3,2026-06-04,688257,14:40,105.0,S,1,-5.62,False,2.76,True,-29.96,False,,,,10.1,0,18,14,6,7,6,12,8,6,12,7
leader_closing_v3,2026-06-04,688603,14:40,100.0,S,2,2.81,True,5.43,True,-5.38,False,,,,9.86,0,18,17,6,7,4,12,8,6,12,7
leader_closing_v3,2026-06-04,600458,14:40,95.0,S,3,2.54,True,14.07,True,10.44,True,,,,8.6,5,12,8,6,7,2,12,8,6,24,7
leader_closing_v3,2026-06-04,688028,14:40,90.0,S,4,-6.52,False,-11.82,False,-17.93,False,,,,9.57,0,16,14,6,7,2,12,8,6,12,7
leader_closing_v3,2026-06-04,688109,14:40,87.5,S,5,-0.5,False,-4.93,False,-10.65,False,,,,10.24,0,18,7,6,7,1,7,8,6,12,7
leader_closing_v3,2026-06-04,603015,14:40,85.0,S,6,2.87,True,4.07,True,1.52,True,,,,8.76,0,12,10,6,7,1,12,8,6,24,7
leader_closing_v3,2026-06-04,605006,14:40,72.5,S,7,-0.22,False,3.91,True,20.78,True,,,,8.96,0,12,4,6,7,2,12,8,6,18,7
leader_intraday_v7,2026-06-04,688257,14:40,105.0,S,1,-5.62,False,2.76,True,-29.96,False,,,,10.1,0,18,14,6,7,6,12,8,6,12,7
leader_intraday_v7,2026-06-04,688603,14:40,99.7,S,2,2.81,True,5.43,True,-5.38,False,,,,9.86,0,18,17,6,7,4,12,8,6,12,7
leader_intraday_v7,2026-06-04,688028,14:40,89.2,S,3,-6.52,False,-11.82,False,-17.93,False,,,,9.57,0,16,14,6,7,2,12,8,6,12,7
leader_intraday_v7,2026-06-04,688109,14:40,86.6,S,4,-0.5,False,-4.93,False,-10.65,False,,,,10.24,0,18,7,6,7,1,7,8,6,12,7
leader_intraday_v7,2026-06-04,688549,14:40,65.5,A,5,-0.25,False,41.36,True,87.46,True,,,,11.12,0,18,45,6,7,6,7,8,6,12,7
leader_intraday_v7,2026-06-04,688525,14:40,36.6,C,6,-8.88,False,-10.59,False,-4.99,False,,,,8.27,5,10,27,6,7,10,10,5,6,12,2
leader_intraday_v7,2026-06-04,688783,14:40,36.6,C,7,-4.8,False,7.21,True,29.08,True,,,,8.66,5,12,27,6,7,4,12,5,6,12,2
leader_closing_v3,2026-06-05,688403,14:40,108.0,S,1,-0.09,False,9.11,True,15.6,True,,,,11.5,0,18,5,6,7,8,12,8,12,12,8
leader_closing_v3,2026-06-05,600879,14:40,106.0,S,2,2.0,True,-3.02,False,-2.32,False,,,,8.22,0,10,5,6,7,6,10,8,6,24,8
leader_closing_v3,2026-06-05,688322,14:40,106.0,S,3,14.37,True,6.7,True,5.55,True,,,,9.56,0,16,25,6,7,8,12,8,6,12,8
leader_closing_v3,2026-06-05,601636,14:40,77.0,S,4,-3.56,False,-6.12,False,-9.25,False,,,,8.84,0,12,6,6,7,4,8,5,6,24,2
leader_intraday_v7,2026-06-05,688403,14:40,107.0,S,1,-0.09,False,9.11,True,15.6,True,,,,11.5,0,18,5,6,7,8,12,8,12,12,8
leader_intraday_v7,2026-06-05,688322,14:40,105.0,S,2,14.37,True,6.7,True,5.55,True,,,,9.56,0,16,25,6,7,8,12,8,6,12,8
leader_closing_v3,2026-06-08,688772,14:40,110.0,S,1,-1.84,False,-6.44,False,11.57,True,,,,10.84,0,18,6,6,7,6,12,8,6,12,8
leader_closing_v3,2026-06-08,688682,14:40,109.0,S,2,-5.87,False,-10.37,False,-10.03,False,,,,8.88,0,12,19,6,7,1,12,8,6,12,8
leader_closing_v3,2026-06-08,688787,14:40,105.0,S,3,13.34,True,9.77,True,11.14,True,,,,10.95,0,18,19,6,7,2,12,8,6,12,8
leader_intraday_v7,2026-06-08,688772,14:40,109.0,S,1,-1.84,False,-6.44,False,11.57,True,,,,10.84,0,18,6,6,7,6,12,8,6,12,8
leader_intraday_v7,2026-06-08,688682,14:40,108.0,S,2,-5.87,False,-10.37,False,-10.03,False,,,,8.88,0,12,19,6,7,1,12,8,6,12,8
leader_intraday_v7,2026-06-08,688787,14:40,104.0,S,3,13.34,True,9.77,True,11.14,True,,,,10.95,0,18,19,6,7,2,12,8,6,12,8
leader_closing_v3,2026-06-10,688549,14:40,105.0,S,1,19.96,True,7.86,True,35.57,True,,,,11.03,5,18,14,6,7,8,12,8,6,12,7
leader_closing_v3,2026-06-10,688323,14:40,87.6,S,2,0.63,True,24.36,True,51.13,True,,,,11.38,3,18,6,6,7,2,12,8,12,12,7
leader_closing_v3,2026-06-10,603859,14:40,78.9,S,3,-9.99,False,-10.16,False,-11.93,False,,,,8.03,5,10,12,6,7,6,8,8,6,24,8
leader_closing_v3,2026-06-10,603186,14:40,74.6,S,4,4.32,True,14.7,True,38.79,True,,,,8.24,5,10,14,6,7,8,5,8,6,24,8
leader_closing_v3,2026-06-10,688628,14:40,70.2,S,5,-0.22,False,9.27,True,14.62,True,,,,8.82,0,12,2,6,7,2,12,8,0,12,8
leader_closing_v3,2026-06-10,688809,14:40,70.2,S,6,8.35,True,6.47,True,9.42,True,,,,11.17,5,18,20,6,7,6,12,8,6,12,8
leader_closing_v3,2026-06-10,688786,14:40,65.9,S,7,-11.51,False,-6.72,False,0.41,True,,,,11.05,5,18,2,6,7,2,10,8,0,12,7
leader_intraday_v7,2026-06-10,688549,14:40,105.0,S,1,19.96,True,7.86,True,35.57,True,,,,11.03,5,18,14,6,7,8,12,8,6,12,7
leader_intraday_v7,2026-06-10,688549,14:40,105.0,S,1,19.96,True,7.86,True,35.57,True,,,,11.03,5,18,14,6,7,8,12,8,6,12,7
leader_intraday_v7,2026-06-10,688323,14:40,76.4,S,2,0.63,True,24.36,True,51.13,True,,,,11.38,3,18,6,6,7,2,12,8,12,12,7
leader_intraday_v7,2026-06-10,688323,14:40,76.4,S,2,0.63,True,24.36,True,51.13,True,,,,11.38,3,18,6,6,7,2,12,8,12,12,7
leader_intraday_v7,2026-06-10,688628,14:40,47.9,B,3,-0.22,False,9.27,True,14.62,True,,,,8.82,0,12,2,6,7,2,12,8,0,12,8
leader_intraday_v7,2026-06-10,688628,14:40,47.9,B,3,-0.22,False,9.27,True,14.62,True,,,,8.82,0,12,2,6,7,2,12,8,0,12,8
leader_intraday_v7,2026-06-10,688809,14:40,47.9,B,4,8.35,True,6.47,True,9.42,True,,,,11.17,5,18,20,6,7,6,12,8,6,12,8
leader_intraday_v7,2026-06-10,688809,14:40,47.9,B,4,8.35,True,6.47,True,9.42,True,,,,11.17,5,18,20,6,7,6,12,8,6,12,8
leader_intraday_v7,2026-06-10,688786,14:40,40.7,C,5,-11.51,False,-6.72,False,0.41,True,,,,11.05,5,18,2,6,7,2,10,8,0,12,7
leader_intraday_v7,2026-06-10,688786,14:40,40.7,C,5,-11.51,False,-6.72,False,0.41,True,,,,11.05,5,18,2,6,7,2,10,8,0,12,7
leader_intraday_v7,2026-06-10,688535,14:40,19.3,C,6,4.18,True,-1.4,False,6.38,True,,,,10.43,0,18,20,6,7,4,12,8,6,12,8
leader_intraday_v7,2026-06-10,688535,14:40,19.3,C,6,4.18,True,-1.4,False,6.38,True,,,,10.43,0,18,20,6,7,4,12,8,6,12,8
leader_intraday_v7,2026-06-10,688386,14:40,12.1,C,7,0.3,True,10.23,True,18.44,True,,,,8.24,0,10,28,6,7,1,7,8,6,12,7
leader_intraday_v7,2026-06-10,688386,14:40,12.1,C,7,0.3,True,10.23,True,18.44,True,,,,8.24,0,10,28,6,7,1,7,8,6,12,7
leader_closing_v3,2026-06-11,688811,14:40,105.0,S,1,-3.17,False,3.27,True,,,,,,10.54,0,18,18,6,7,2,12,8,12,12,8
leader_closing_v3,2026-06-11,688610,14:40,93.2,S,2,-5.71,False,-0.03,False,,,,,,8.42,5,10,3,6,7,1,12,8,12,9,7
leader_closing_v3,2026-06-11,688102,14:40,87.4,S,3,5.52,True,-2.45,False,,,,,,10.46,3,18,4,6,7,4,12,8,6,9,7
leader_closing_v3,2026-06-11,600060,14:40,63.8,S,4,-4.43,False,-5.43,False,,,,,,8.17,5,10,6,6,7,2,10,8,6,24,7
leader_closing_v3,2026-06-11,688809,14:40,57.9,A,5,2.79,True,-2.25,False,,,,,,8.6,5,14,32,6,7,6,10,8,6,12,7
leader_closing_v3,2026-06-11,603823,14:40,52.1,A,6,-3.47,False,4.03,True,,,,,,8.48,5,12,3,6,7,2,7,8,12,18,7
leader_closing_v3,2026-06-11,688362,14:40,46.2,A,7,-2.94,False,1.34,True,,,,,,8.72,0,12,32,6,7,8,12,8,6,12,7
leader_intraday_v7,2026-06-11,688811,14:40,105.0,S,1,-3.17,False,3.27,True,,,,,,10.54,0,18,18,6,7,2,12,8,12,12,8
leader_intraday_v7,2026-06-11,688610,14:40,88.3,S,2,-5.71,False,-0.03,False,,,,,,8.42,5,10,3,6,7,1,12,8,12,9,7
leader_intraday_v7,2026-06-11,688102,14:40,80.0,S,3,5.52,True,-2.45,False,,,,,,10.46,3,18,4,6,7,4,12,8,6,9,7
leader_intraday_v7,2026-06-11,688809,14:40,38.3,C,4,2.79,True,-2.25,False,,,,,,8.6,5,14,32,6,7,6,10,8,6,12,7
leader_intraday_v7,2026-06-11,688362,14:40,21.7,C,5,-2.94,False,1.34,True,,,,,,8.72,0,12,32,6,7,8,12,8,6,12,7
leader_intraday_v7,2026-06-11,688689,14:40,5.0,C,6,0.0,False,,,,,,,,8.38,3,10,32,6,7,1,12,8,6,12,7
