ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,code6
000004.SZ,20250823,20250630,-0.3161,-0.3161,0.2153,0.2153,9.308,0.1013,-10.2416,-9446770.02,-32394078.31,16385063.84,0.6877,0.6506,0.5495,0.4029,0.1822,2.5901,0.0965,-31364276.41,-44122542.86,-36345261.36,-20251423.5,-23551423.5,196255802.65,43837038.92,8957842.39,-28625797.54,-90903212.66,-62656602.27,-95889631.02,39663620.77,-1342374011.43,-0.3161,0.1677,-0.2222,-10.1403,-0.2563,-0.3333,-0.153,-0.1779,-154.6995,57.4863,42.5137,168.2989,-154.6995,51.6008,117.0143,-0.3162,-0.8282,210.0402,-109.6673,-154.8021,-97.0376,-14.16,-75.1286,-14.9324,-14.9225,-70.1154,-194.0752,-29.8648,89.0241,9.1109,6.8529,49.3107,50.6893,-32.4937,22.5845,55.9651,80.5484,19.4516,-0.1466,8.1109,0.0891,2.478,-0.365,-10.1479,,-0.1181,540.8295,-29.845,-14.1602,11087381.74,-154.4226,79.7996,283.4225,-80.893,-55.3447,-11.1489,-34.0649,-120.1253,-120.1253,-62.3083,-51.2396,-113.1363,-120.1587,-67.3,-62.2648,-1651.2226,-65.3297,-10.1065,-65.3369,-23.2104,-23.2104,-53.0768,-47.5491,-87.4283,000004
000004.SZ,20250429,20250331,-0.0883,-0.0883,0.1385,0.1385,9.308,0.1013,-10.0139,75994.48,-11765081.16,11210185.27,0.7942,0.7334,0.6717,0.2357,0.112,1.5503,0.0609,-12715473.65,-12639347.71,,-27106136.0,-30406136.0,188204533.64,30813187.89,9839147.57,-32636787.59,-54335628.75,-39554650.33,-78076145.91,71768644.44,-1312222249.78,-0.0883,0.3954,-0.196,-9.9125,-0.2249,-0.0955,-0.2048,-0.2297,-67.0215,61.1395,38.8605,122.0978,-67.0215,35.9644,85.7355,0.398,,169.3492,-68.8666,-68.9341,-20.0864,-20.99,-20.217,-4.1992,-4.0826,-15.9802,-80.3456,-16.7968,78.7028,4.6955,5.1723,52.4799,47.5201,-18.6858,13.7095,72.9421,83.9647,16.0353,-0.1351,3.6954,0.2287,5.3205,-0.2374,-5.5224,,-0.1134,488.6155,-16.3304,-3.8834,12736810.43,-68.8632,35.9644,169.3492,-20.0864,-20.217,-4.0826,-141.5387,-8.7438,-8.7438,-431.1653,-12.0522,-12.2355,-8.7106,-9.25,-431.1258,-283.8061,-18.2551,-6.5623,-18.2532,18.6752,18.6752,18.6752,88.9614,-71.6756,000004
000004.SZ,20250429,20241231,-0.9936,-0.9936,0.7453,0.7453,9.308,0.1013,-9.9256,-7302347.07,-124233068.26,75870918.9,0.8692,0.8433,0.7989,0.7586,0.3953,15.3778,0.2723,-152527972.79,-158901558.13,-150843460.41,-16937641.16,-16937641.16,193976587.46,30813187.89,13505818.9,-58748060.18,-41215385.63,-26315047.34,-91314486.84,86418985.85,-1300533163.1,-0.9936,0.4837,-0.1259,-9.8242,-0.1474,-1.2003,-0.1279,-0.1279,-139.0807,76.9011,23.0989,113.1059,-139.0807,39.0834,73.8717,0.1509,,254.5991,-153.4876,-161.0592,-101.3321,-101.33,-95.7065,-43.8556,-37.871,-109.2164,-101.3321,-43.8556,76.571,4.2682,2.7913,56.2054,43.7946,-13.2436,15.6283,74.1025,84.446,15.554,-0.0828,3.2682,0.2687,4.7416,-0.173,-3.0517,,-0.07,524.9842,-37.871,-36.3028,11620942.75,-161.1718,65.07,605.0007,-85.5359,-81.376,-28.7001,31.3953,16.2155,16.2155,53.7642,0.8181,10.1908,16.2157,10.16,53.7546,-155.8774,-67.2601,-24.7287,-67.2561,-10.3483,-10.3483,-22.8232,-598.5974,-67.2561,000004
000004.SZ,20241026,20240930,-0.2706,-0.2706,0.5733,0.5733,9.308,0.1013,-9.2026,-2647735.34,-33179019.71,55370155.37,1.4247,1.4158,1.2903,0.4293,0.2484,45.2118,0.1902,-37559628.85,-41253005.06,,-28813528.43,-28813528.43,197790213.42,21333226.87,8724653.85,-55289327.58,83397574.53,85449371.88,24854927.85,165418803.07,-1204824502.82,-0.2706,1.2067,-0.1799,-9.1012,-0.2243,-0.3116,-0.2177,-0.2177,-49.2485,72.9569,27.0431,95.3503,-49.2485,31.2882,64.2438,-0.1816,,149.4893,-48.8073,-54.3558,-20.1658,-20.17,-18.6755,-10.3392,-9.3677,-22.2998,-26.8877,-13.7856,59.2518,2.4541,2.2458,74.5455,25.4545,21.6875,5.2743,96.5714,88.3087,11.6913,-0.1184,1.4541,0.7011,18.3099,0.366,9.5588,,-0.1045,648.2527,-12.4903,-8.9792,3313158.58,-54.1742,23.6175,142.4145,-10.0036,-8.2162,-4.4911,-14.6776,-2.0362,-2.0362,39.5497,10.0388,0.2789,-1.7813,7.4,39.5441,-102.1651,-18.3227,-6.9917,-18.3188,-5.7799,-5.7799,-20.1807,-74.2112,-49.6544,000004
000004.SZ,20240823,20240630,-0.1436,-0.1436,0.2804,0.2804,9.308,0.1013,-9.0755,357990.15,-19362847.12,30005045.59,1.5309,1.5066,1.3648,0.2069,0.1181,23.158,0.0917,-21112678.17,-20990915.21,-15191938.08,-15039673.39,-15039673.39,195245143.28,17242796.76,9477938.35,-62294607.46,105745856.88,105462830.34,37109821.93,183747994.22,-1188002604.74,-0.1436,1.3338,-0.1369,-8.9742,-0.1657,-0.1586,-0.1136,-0.1136,-53.4622,80.8376,19.1624,123.7074,-53.4622,39.3017,84.6474,-0.2417,,156.8804,-55.682,-56.5523,-10.2137,-10.21,-10.4061,-5.185,-4.9016,-10.8113,-20.4274,-10.37,56.0186,2.2737,2.1757,76.7541,23.2459,26.6876,5.1581,96.0931,89.5024,10.4976,-0.0912,1.2737,0.7955,18.6295,0.4764,11.1571,,-0.0817,945.638,-9.8032,-4.6944,3245861.12,-55.636,33.2479,144.8148,-4.567,-4.7559,-2.1555,-61.1128,31.6841,31.6841,55.2907,27.5824,27.6979,31.9467,32.16,55.4316,-25.0978,-9.7198,-4.1634,-9.7175,16.1035,16.1035,102.2419,16.5929,-45.5999,000004
000004.SZ,20240430,20240331,-0.0812,-0.0812,0.1167,0.1167,9.308,0.1013,-9.0132,16660.06,-10769137.8,12754672.4,1.5796,1.5731,1.4615,0.086,0.0487,9.613,0.0378,-11402369.3,-11417536.94,,-29783985.69,-29783985.69,193068888.62,17755579.72,10086009.57,-53521228.81,112726415.08,113881296.35,53693595.37,192716898.72,-1179750225.51,-0.0812,1.3961,-0.0369,-8.9118,-0.2274,-0.0862,-0.225,-0.225,-72.6503,82.5541,17.4459,140.5573,-72.6503,47.7918,93.8507,-1.0852,,173.8013,-72.9371,-73.8995,-5.6533,-5.65,-5.6621,-2.795,-2.7478,-5.7478,-22.6132,-11.18,54.743,2.2096,2.1477,76.9115,23.0885,27.9343,5.2336,95.9031,88.9448,11.0552,-0.0249,1.2096,0.8366,18.3245,0.5103,11.1765,,-0.0221,1087.2614,-10.9912,-2.6322,1959101.0,-72.8144,47.7918,173.8013,-5.6533,-5.6621,-2.7478,-31.6255,-45.2594,-45.2594,83.6218,-23.5073,-23.2737,-44.7719,-41.11,83.6753,-170.2989,-5.5029,-2.3964,-5.4979,-27.3135,-27.3135,-27.3135,89.8939,-46.4401,000004
000006.SZ,20260430,20260331,0.0056,0.0056,0.389,0.389,0.3588,1.6135,1.0048,596223.96,6931220.37,82012427.03,1.757,0.485,0.3877,13.495,0.0364,8.5599,0.0324,13804880.5,49096766.65,,168202520.9143,171302520.9143,5241798766.41,25659924.4,4655169352.49,2040616278.82,4950467992.13,6158972446.01,6334376391.0,10814456018.26,3534728973.54,0.0056,3.9771,0.1284,2.6183,0.0995,0.0364,0.1246,0.1269,2.6152,15.6154,84.3846,17.7513,2.6152,4.4697,6.6895,6.5921,-5.7969,97.3715,2.7134,9.3481,0.1403,0.14,0.1292,0.3025,0.0846,0.4282,0.5612,1.21,61.7005,2.611,3.0249,88.8878,11.1122,30.7828,43.0458,49.6469,81.9933,18.0067,0.0213,1.611,0.5411,1.1534,0.4989,1.0634,2.426,0.0175,2144.4363,0.3384,0.0464,1201789832.7,2.7746,4.4697,97.3715,0.1403,0.1292,0.0846,32.9936,129.1667,129.1667,10600.0,156.1976,162.4743,129.0231,124.77,10233.395,129.0707,0.141,-1.8024,0.1404,-67.5412,-67.5412,-67.5412,178.538,-0.1635,000006
000006.SZ,20260403,20251231,-0.0313,-0.0313,1.9393,1.9393,0.3588,1.6135,0.9992,11159174.09,-53416674.59,499944358.6,1.8134,0.4814,0.3852,63.93,0.1753,42.8445,0.1558,-3174239.56,151476941.55,224404208.0,-978878907.738,-1423324099.848,5549597683.75,25659924.4,4666279269.33,2129317926.11,4939986950.97,6546123801.03,6431818552.81,10801830670.61,3527201529.21,-0.0313,3.9715,0.14,2.6128,-0.2343,0.1122,-0.7251,-1.0543,-1.3439,19.0963,80.9037,16.5002,-1.3439,3.6002,7.5133,5.3866,-5.2929,100.1212,0.1962,5.7859,-0.7851,-0.79,-0.9924,0.9015,-0.2094,-4.523,-0.7851,0.9015,62.5358,2.6692,3.1215,89.1132,10.8868,30.164,43.199,49.6353,78.5822,21.4178,0.0235,1.6692,0.5235,1.149,0.4823,1.0587,2.32,0.0185,1833.0424,-0.2094,-0.2515,1210956192.87,0.4164,6.3255,105.4903,-0.6555,-0.764,-0.2601,-75.4824,97.3059,97.3059,-83.0488,100.3011,100.631,97.3056,96.6,-83.0434,97.2844,-0.782,-4.9326,-0.782,-56.8337,-56.8337,-66.5774,-121.4908,-0.782,000006
000006.SZ,20251030,20250930,-0.0052,-0.0052,1.6329,1.6329,0.3588,1.6135,1.0253,5322047.26,-12319131.6,408602474.69,1.7797,0.5018,0.3966,47.7525,0.1436,36.3079,0.1278,19530550.93,128446064.46,,-214841705.0354,-612838846.7754,6365057819.25,25834499.89,4699108500.55,1877065882.69,4984149598.42,6756299792.65,6151657024.6,10878419096.67,3562461945.37,-0.0052,3.9976,0.3713,2.6389,-0.0602,0.0951,-0.1591,-0.454,0.389,18.5352,81.4648,13.0735,0.389,3.089,5.3154,4.6691,-5.8292,99.114,1.0561,5.8266,-0.1296,-0.13,-0.2281,0.7447,0.0497,0.3923,-0.1728,0.9929,64.218,2.7947,3.1939,89.2991,10.7009,28.8613,43.1966,49.61,78.1338,21.8662,0.0578,1.7947,0.4866,1.1485,0.4494,1.0607,2.6553,0.0452,1647.99,0.0663,-0.0406,1279841944.02,1.174,4.7631,73.9822,1.1926,1.1801,0.4859,-70.2534,98.6591,98.6591,364.125,103.7311,104.1535,98.6635,97.65,363.9743,98.403,-0.1299,0.2466,-0.1295,-54.3363,-54.3363,-79.7761,335.9,-16.3109,000006
000006.SZ,20250829,20250630,-0.0526,-0.0526,1.3946,1.3946,0.3588,1.6135,0.9779,4651072.13,-75627683.12,307306612.83,2.0961,0.7485,0.6216,42.0276,0.1276,30.8495,0.113,-64185426.11,9674416.45,45038116.92,639447477.24,412657169.2,5575880747.2,25659924.4,4877629251.29,1602832788.7,4917476922.43,7444098713.92,5259489116.78,10495868174.38,3498482418.72,-0.0526,3.9502,0.5387,2.5915,0.2573,0.0072,0.4737,0.3057,-3.8507,16.3226,83.6774,10.5326,-3.8507,2.8029,4.0661,3.6636,-9.8412,103.4092,-3.248,0.5139,-1.3221,-1.32,-1.4088,0.0581,-0.4351,0.1118,-2.6442,0.1162,65.0985,2.8652,3.1038,88.4351,11.5649,30.5483,46.4719,50.8086,64.8111,35.1889,0.1071,1.8652,0.5089,1.0933,0.4693,1.0082,3.068,0.0694,1142.8028,-0.8702,-0.426,1288042308.6,-3.1271,3.8951,114.172,-0.841,-0.8897,-0.3067,274.174,79.4772,79.4772,2237.6984,85.4982,86.0205,79.4861,78.19,2240.6879,74.5109,-1.3141,-6.5561,-1.3135,-41.831,-41.831,-91.1309,-41.1423,-19.5189,000006
000006.SZ,20250829,20250630,,,1.3946,1.3946,0.3588,1.6135,0.9779,,,307306612.83,2.0961,0.7485,0.6216,42.0276,0.1276,30.8495,0.113,-64185426.11,9674416.45,45038116.92,,,5575880747.2,25659924.4,4877629251.29,1602832788.7,4917476922.43,7444098713.92,5385087403.87,10495868174.38,3498482418.72,-0.0526,3.9502,0.5387,2.5915,0.2573,0.0072,,,-3.8507,16.3226,83.6774,10.5326,-3.8507,2.8029,4.0661,3.6636,-9.8412,103.4092,-3.248,0.5139,-1.3221,,,0.0581,-0.4351,0.1118,-2.6442,0.1162,65.0985,2.8652,3.1038,88.4351,11.5649,30.5483,46.4719,50.8086,64.8111,35.1889,0.1071,1.8652,0.5089,1.0933,0.4693,1.0082,3.068,0.0694,1142.8028,-0.8702,-0.426,1288042308.6,-3.1271,3.8951,114.172,-0.841,,-0.3067,274.174,79.4772,79.4772,2237.6984,85.4982,86.0205,79.4861,,2240.6879,74.5109,-1.3141,-6.5561,-1.3135,-41.831,-41.831,-91.1309,-41.1423,-19.5189,000006
000006.SZ,20250426,20250331,-0.0192,-0.0192,1.1986,1.1986,0.3588,1.6135,1.0113,2045730.93,-27981754.24,267311738.59,2.2942,0.7259,0.5871,35.3956,0.1123,26.5199,0.0991,-26680027.0,11974984.77,,56801664.72,-87886156.32,4748166342.53,25702407.81,4993514263.01,2353105850.93,4925656622.02,7628715670.19,6003322138.31,10660107191.33,3543523006.4,-0.0192,3.9836,0.0012,2.6248,-0.1653,0.0089,0.0421,-0.0651,-1.4921,16.5205,83.4795,6.9949,-1.4921,2.6243,2.1838,2.1869,-11.6847,101.6489,-1.5672,0.7401,-0.4811,-0.48,-0.5191,0.0733,-0.1478,0.1154,-1.9244,0.2932,63.2849,2.7237,3.0293,87.6188,12.3812,31.9144,46.843,50.4483,60.3473,39.6527,0.0003,1.7237,0.5506,1.077,0.5043,0.9864,2.0933,0.0002,669.7036,-0.5912,-0.1588,1295175111.01,-1.4415,2.6243,101.6489,-0.4811,-0.5191,-0.1478,0.1036,2.5381,2.5381,100.5085,6.3609,12.8806,2.4876,-4.05,100.5264,-25.9384,-0.4797,-10.4073,-0.48,540.2783,540.2783,540.2783,97.6563,-22.5714,000006
000006.SZ,20250426,20241231,-1.1618,-1.1618,4.4926,4.4926,0.3588,1.6135,1.0305,1346936.42,-1569712314.74,485765796.5,2.0104,0.5923,0.4853,138.1133,0.3272,117.9758,0.2811,-1768471797.23,-1586554123.26,-1515912883.83,185291280.25,-1456290232.3,6385140373.93,26059551.81,5124888943.16,2185130574.37,4926654226.0,7680605119.04,5871524406.28,10815624693.72,3569459029.71,-1.1618,4.0028,0.8259,2.6441,-0.6627,-1.1752,0.1373,-1.0787,-28.8782,8.0094,91.9906,8.567,-28.8782,3.1002,3.1344,2.3324,-25.8667,129.1589,-28.1285,-26.1594,-25.3454,-25.35,-25.3672,-7.3544,-8.1187,-12.1682,-25.3454,-7.3544,66.9658,3.0272,3.4863,88.711,11.289,28.5987,47.3841,49.9627,65.893,34.107,0.1467,2.0272,0.4684,1.0544,0.4271,0.9613,2.2546,0.0967,899.9147,-8.1187,-7.27,1300983121.36,-28.487,5.5579,186.6826,-17.6307,-17.6359,-5.8718,81.3807,-95.3919,-95.3919,1432.282,-221.0494,-224.4008,-95.3977,-94.94,1432.3221,-152.109,-22.4954,-33.5364,-22.4947,115.7881,115.7881,-37.5506,-434.7741,-22.4947,000006
000006.SZ,20241031,20240930,-0.3878,-0.3878,3.576,3.576,0.3588,1.6135,1.8045,1035346.4,-524572919.18,369721209.4,1.9298,0.4331,0.336,107.6644,0.251,93.2237,0.2063,-695931140.96,-439988542.82,,655919820.56,-400429164.47,6937339042.25,3175256.86,7138916587.73,4480904448.33,5959367279.08,8039604349.34,7091125536.67,13948702428.49,4614286835.25,-0.3878,4.7768,0.08,3.418,-0.9414,-0.3259,0.4859,-0.2966,-13.0995,7.6584,92.3416,8.8841,-13.0995,2.4702,2.6163,3.7976,-11.9635,114.4156,-12.9256,-9.114,-7.8019,-7.8,-7.8173,-1.88,-2.7021,-3.0205,-10.4025,-2.5067,67.4005,3.0675,3.4878,79.8808,20.1192,28.5284,51.1798,46.2308,61.4149,38.5851,0.0125,2.0675,0.458,0.9033,0.4233,0.8348,1.3299,0.0077,910.376,-3.6028,-2.2369,1163976205.32,-12.9068,3.0208,116.5164,-2.7158,-2.7199,-1.0001,8.9251,-42988.8889,-42988.8889,447.8261,-19312.6539,-28718.3284,-42612.7965,-13054.26,447.2406,-51389.8298,-7.5088,-19.4063,-7.509,482.1414,482.1414,528.5106,48.7255,-17.0461,000006
000006.SZ,20240830,20240630,-0.2563,-0.2563,2.3975,2.3975,0.3588,1.6135,1.936,768514.1,-346760834.83,260824692.88,1.8876,0.4091,0.3249,70.9836,0.1609,62.0846,0.1335,-433153566.65,-313022048.18,-278914004.63,-193204147.2,-791712034.24,7974163621.25,3149753.38,7582947899.89,4631905546.94,6131027340.33,8668536188.19,7509054657.3,14610128375.18,4791832087.3,-0.2563,4.9083,-0.0252,3.5495,-0.6505,-0.2319,-0.1431,-0.5865,-12.8221,8.0586,91.9414,8.0495,-12.8221,2.1996,2.5043,3.3457,-12.0351,113.3829,-13.0282,-9.6713,-5.0888,-5.09,-5.1001,-1.2906,-1.7111,-2.071,-10.1776,-2.5812,68.889,3.2143,3.5671,81.6129,18.3871,27.1435,51.902,45.3531,62.7607,37.2393,-0.0035,2.2143,0.4258,0.8738,0.394,0.8085,1.3237,-0.0022,954.4131,-3.4222,-1.4266,1163206814.94,-13.0121,2.1254,113.4134,-4.7068,-4.7138,-1.5974,9.5376,-4168.254,-4168.254,92.3959,-7410.3338,-6729.6535,-4176.1797,-5459.38,92.4073,-4888.1044,-4.9626,-12.8543,-4.9625,461.7683,461.7683,860.9759,-1357.0767,-14.8686,000006
000006.SZ,20240427,20240331,-0.0197,-0.0197,0.1872,0.1872,0.3588,1.6135,2.1726,294792.65,-26892454.07,73752253.46,1.7529,0.3637,0.2937,5.8544,0.0116,4.8185,0.0098,-32910933.41,17024733.67,,-432190690.31,-369441245.03,10105340223.14,2934748.06,8243651430.27,4769103829.56,6449747694.88,9283979067.1,8034768086.73,15657025729.39,5111226746.61,-0.0197,5.1449,-0.236,3.7861,-0.2808,0.0126,-0.3201,-0.2737,-11.3997,29.1843,70.8157,34.5515,-11.3997,3.0759,14.1068,17.3688,,113.0231,-10.7162,6.7368,-0.3822,-0.38,-0.3865,0.0659,-0.1115,0.1171,-1.5288,0.2636,71.2273,3.4755,3.7136,83.8906,16.1094,25.0327,52.6515,44.3606,67.1901,32.8099,-0.0258,2.4755,0.3785,0.8425,0.3514,0.7824,1.3524,-0.0174,8586.8017,-0.446,-0.1029,1160460892.41,-10.5946,3.0759,113.0231,-0.3822,-0.3865,-0.1115,-126.059,-118.8889,-118.8889,50.6895,-39.1898,-37.4324,-120.0722,-100.68,50.6989,-149.9901,-0.3814,-0.5936,-0.3815,-4.8667,-4.8667,-4.8667,94.8726,-11.9677,000006
000007.SZ,20260429,20260331,-0.0063,-0.0063,0.3572,0.3572,0.4532,0.026,-0.9571,158023.24,-2328706.65,11734253.12,1.7639,1.3747,1.2266,2.6658,0.497,2.9102,0.3449,-3127091.66,-2330812.25,,16273666.46,-56997656.26,76348574.81,4503679.05,68863012.48,-20690317.52,160174616.53,101282808.78,58973421.12,260965117.49,-322595655.64,-0.0063,0.5169,0.2401,-0.9312,0.0266,-0.0067,0.047,-0.1645,-2.5347,9.4818,90.5182,11.5366,-2.5347,4.6706,6.1291,0.737,,102.5268,-2.3582,-1.8834,-1.2047,-1.2,-1.2924,-0.6496,-0.8743,-0.9213,-4.8188,-2.5984,43.7998,1.7794,1.9913,68.4211,31.5789,46.8597,26.3878,68.627,88.5631,11.4369,0.6273,0.7794,1.1962,2.6007,1.0699,2.326,,0.5556,79.6232,-3.4972,-0.605,74421203.97,-2.3979,4.6706,102.5268,-1.2047,-1.2924,-0.8743,67.2129,-223.5294,-223.5294,-10.7103,-357.8288,-255.3841,-222.4729,-231.39,-10.7015,-223.7959,-1.2041,-9.0294,-1.1975,29.7216,29.7216,29.7216,-285.4395,-1.0687,000007
000007.SZ,20260429,20251231,0.0056,0.0056,1.1423,1.1423,0.4532,0.026,-0.9509,-1342028.68,3269251.74,48962442.04,1.6089,1.2277,1.0764,10.0804,1.6664,9.0032,1.1395,3907227.63,4243212.41,14398074.84,-55964800.7982,-419097987.4882,96945345.45,4908629.32,78566097.33,-1783264.38,161561464.88,99947099.69,77798736.73,273890729.78,-320424972.23,0.0056,0.5232,1.0403,-0.9249,-0.0685,0.0122,-0.1615,-1.2097,0.1588,12.3725,87.6275,10.323,0.1588,4.2482,5.6812,0.3935,-0.5496,99.0127,1.1072,1.0722,1.0691,1.07,1.8136,1.2219,0.1809,0.3633,1.0691,1.2219,48.0167,1.9237,1.9265,70.2853,29.7147,42.9977,28.6852,66.1808,90.9801,9.0199,2.1957,0.9237,1.0047,2.3071,0.8955,2.0564,,1.9977,84.4538,0.1809,0.555,75543705.16,0.7357,5.1046,98.8084,-0.8192,0.3588,-0.492,80.0009,-96.5,-96.5,80.2634,-89.2359,-94.9945,-96.5842,-63.71,80.2838,-96.6221,1.121,17.86,1.1205,28.7889,28.7889,-37.347,2654.1967,1.1205,000007
000007.SZ,20251031,20250930,0.0099,0.0099,0.8655,0.8655,0.4532,0.026,-0.9466,801551.47,2616410.45,33934348.45,1.6243,1.2806,1.1492,7.8914,1.2739,6.7646,0.8699,2764635.11,4737312.65,,-50864206.1215,-340297416.7915,99509004.07,2625361.28,71329645.43,-16760686.49,163143305.11,99886248.05,63283617.72,268408811.15,-318934233.37,0.0099,0.5273,0.8189,-0.9206,-0.0735,0.0137,-0.1468,-0.9822,0.8218,11.3172,88.6828,9.972,0.8218,3.9743,5.6032,0.3944,,99.078,0.9365,1.5799,1.8888,1.89,1.4458,1.3744,0.7149,1.3138,2.5184,1.8325,46.8134,1.8802,1.9047,70.1357,29.8643,44.0281,26.575,68.0576,92.2363,7.7637,1.7732,0.8802,1.0531,2.561,0.9405,2.2872,,1.6355,78.0357,0.9532,0.9916,76848880.71,1.1887,5.1579,99.9497,0.0162,0.0728,-0.1081,102.5031,7.6087,7.6087,1278.6195,-48.8138,-10.7548,7.6154,-36.1,1278.3152,-24.0417,1.9134,16.2284,1.9068,94.4207,94.4207,40.6504,-96.4705,41.6769,000007
000007.SZ,20250830,20250630,0.0098,0.0098,0.5582,0.5582,0.4532,0.026,-0.9466,904871.37,2483417.05,21142385.04,1.9757,1.559,1.386,9.4928,0.9126,4.3568,0.6097,2711038.54,4195217.52,9613278.13,-28489396.2958,-194461666.6558,62324367.92,2350067.53,56459694.43,-37865981.5,170860371.64,105161761.27,47290806.41,250847082.46,-318963906.87,0.0098,0.5272,0.5039,-0.9207,-0.0223,0.0121,-0.0822,-0.5613,1.466,10.933,89.067,9.2198,1.466,3.3227,5.6528,0.2442,,98.5981,1.4225,2.1694,1.8725,1.87,1.3724,1.3227,0.8938,1.3634,3.745,2.6454,38.3917,1.6232,1.7528,67.4885,32.5115,54.1517,22.5076,72.8105,88.975,11.025,1.6198,0.6232,1.5078,3.2349,1.4105,3.0262,,1.4412,58.8006,1.7876,1.0683,77526766.87,1.8758,2.9778,98.3675,0.8887,0.8428,0.3938,83.1067,10.1124,10.1124,287.3174,-20.1319,-1.5387,9.4399,-11.2,287.3465,-22.7893,1.8941,-1.0302,1.8902,146.25,146.25,177.9798,43.0263,41.7419,000007
000007.SZ,20250430,20250331,0.0051,0.0051,0.2754,0.2754,0.4532,0.026,-0.9513,821450.48,950928.07,11028562.84,1.9835,1.5635,1.4024,5.116,0.4575,2.1329,0.3028,1111539.22,2400688.65,,-21591053.9859,-122782420.5359,68107570.37,2501004.52,47652171.28,-47455497.7,168602734.24,102234943.37,33974089.75,240805130.54,-320579816.74,0.0051,0.5225,0.2689,-0.9253,-0.0275,0.0069,-0.0623,-0.3544,1.6777,11.5603,88.4397,10.134,1.6777,3.677,6.0425,0.4144,,98.8349,1.1865,2.5164,0.9839,0.98,0.5279,0.7619,0.5079,0.8544,3.9356,3.0476,37.9754,1.6123,1.7492,66.2107,33.7893,54.1411,19.7887,75.1757,87.9027,12.0973,0.896,0.6123,1.5307,3.7989,1.4257,3.5382,,0.7876,57.5883,2.0316,0.5625,78834526.39,2.0019,3.677,98.8349,0.9839,0.5279,0.5079,97.6384,183.3333,183.3333,251.5033,26.4091,114.1406,176.5879,63.96,251.6404,93.1255,0.9857,-2.3187,0.9887,120.4111,120.4111,120.4111,-96.7863,43.2167,000007
000007.SZ,20250425,20241231,0.16,0.16,0.8869,0.8869,0.4532,0.026,-0.9564,47412869.19,9008782.38,45546811.35,1.8736,1.5952,1.4856,15.9518,1.2549,6.8704,0.8571,40349152.93,56669245.88,67049737.92,28454640.719,-237448880.621,85926107.45,2751690.64,38575749.53,-66120940.9,166457866.95,98315671.48,11235979.41,230128185.45,-322352195.29,0.1629,0.5174,0.5771,-0.9304,-0.2629,0.1636,0.0821,-0.6854,18.3731,14.8228,85.1772,10.4838,18.3731,3.7435,7.1381,-0.3979,,86.8688,13.2476,18.4425,36.996,36.7,5.9071,15.8065,15.7471,26.6016,36.996,15.8065,39.9157,1.6643,2.3508,66.1402,33.8598,52.2129,16.7627,77.8934,88.4401,11.5599,1.7764,0.6643,1.4086,4.6468,1.3081,4.3151,,1.571,64.5525,15.7471,15.7375,80091649.46,18.9298,2.5018,77.0693,34.5536,3.1892,16.8401,117.1735,60.0,60.0,4.8891,-11.684,47.6255,56.8607,-41.47,4.8846,10.049,42.5344,-19.9442,42.5371,42.0024,42.0024,142.6033,1625.1873,42.5371,000007
