ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,total_mv,circ_mv
002896.SZ,20250702,55.74,3.6508,0.87,150.9872,148.8953,9.508,11.2196,1095417.3626,1095417.3626
002896.SZ,20250701,57.54,3.09,0.63,155.863,153.7035,9.815,11.5819,1130791.4432,1130791.4432
002896.SZ,20250630,57.91,3.6964,0.81,156.8652,154.6919,9.8781,11.6564,1138062.782,1138062.782
002896.SZ,20250627,57.11,4.2559,0.98,154.6982,152.5549,9.7417,11.4954,1122340.9684,1122340.9684
002896.SZ,20250626,74.2,5.5837,0.94,154.6086,152.4665,9.4148,11.4887,1121690.9347,1121690.9347
002896.SZ,20250625,75.48,7.4478,1.49,157.2757,155.0967,9.5772,11.6869,1141040.8592,1141040.8592
002896.SZ,20250624,74.05,8.3014,2.17,154.2961,152.1583,9.3958,11.4655,1119423.3654,1119423.3654
002896.SZ,20250623,70.02,2.9589,0.78,145.8989,143.8775,8.8844,10.8415,1058501.3376,1058501.3376
002896.SZ,20250620,69.77,4.0605,1.08,145.3779,143.3638,8.8527,10.8028,1054722.0554,1054722.0554
002896.SZ,20250619,71.57,6.7796,2.3,149.1285,147.0624,9.0811,11.0815,1081932.8867,1081932.8867
002896.SZ,20250618,71.98,2.8395,0.9,149.9829,147.9049,9.1331,11.145,1088130.9094,1088130.9094
002896.SZ,20250617,71.53,2.4579,0.67,149.0452,146.9802,9.076,11.0753,1081328.2016,1081328.2016
002896.SZ,20250616,72.37,2.7474,0.69,150.7955,148.7063,9.1826,11.2054,1094026.5895,1094026.5895
002896.SZ,20250613,71.9,4.0333,1.07,149.8162,147.7405,9.123,11.1326,1086921.5392,1086921.5392
002896.SZ,20250612,74.29,2.676,0.62,154.7961,152.6515,9.4262,11.5026,1123051.4763,1123051.4763
002896.SZ,20250611,74.86,3.7908,0.88,155.9838,153.8227,9.4986,11.5909,1131668.2395,1131668.2395
002896.SZ,20250610,74.23,5.2296,1.34,154.6711,152.5282,9.4186,11.4933,1122144.4486,1122144.4486
002896.SZ,20250609,75.12,4.1705,1.09,156.5256,154.357,9.5316,11.6311,1135598.6929,1135598.6929
002896.SZ,20250606,75.02,2.9802,0.74,156.3172,154.1515,9.5189,11.6157,1134086.9801,1134086.9801
002896.SZ,20250605,76.22,5.5245,1.48,158.8176,156.6173,9.6711,11.8015,1152227.5343,1152227.5343
002896.SZ,20250604,75.36,3.7524,0.92,157.0257,154.8501,9.562,11.6683,1139226.8038,1139226.8038
002896.SZ,20250603,74.37,3.0203,0.68,154.9628,152.8159,9.4364,11.515,1124260.8465,1124260.8465
002896.SZ,20250530,74.29,3.7929,0.82,154.7961,152.6515,9.4262,11.5026,1123051.4763,1123051.4763
002896.SZ,20250529,75.96,4.0837,0.87,158.2759,156.083,9.6381,11.7612,1148297.0809,1148297.0809
002896.SZ,20250528,75.9,3.962,0.88,158.1509,155.9597,9.6305,11.7519,1147390.0532,1147390.0532
002896.SZ,20250527,76.63,5.4541,1.36,159.6719,157.4597,9.7232,11.8649,1158425.557,1158425.557
002896.SZ,20250526,79.19,4.7615,1.21,165.0061,162.72,10.048,12.2613,1197125.4059,1197125.4059
002896.SZ,20250523,80.3,4.8017,1.19,167.319,165.0009,10.1888,12.4332,1213905.4186,1213905.4186
002896.SZ,20250522,82.4,4.3802,1.1,171.6947,169.3159,10.4553,12.7583,1245651.3884,1245651.3884
002896.SZ,20250521,82.32,3.1106,0.73,171.528,169.1516,10.4451,12.746,1244442.0181,1244442.0181
002896.SZ,20250520,83.35,2.9902,0.64,173.6742,171.268,10.5758,12.9054,1260012.6605,1260012.6605
002896.SZ,20250519,82.9,4.431,0.88,172.7366,170.3433,10.5187,12.8358,1253209.9527,1253209.9527
002896.SZ,20250516,84.45,5.185,0.99,175.9663,173.5283,10.7154,13.0757,1276641.5018,1276641.5018
002896.SZ,20250515,85.11,4.2837,0.76,177.3415,174.8845,10.7991,13.1779,1286618.8066,1286618.8066
002896.SZ,20250514,88.28,4.4472,0.69,183.9467,181.3982,11.2014,13.6688,1334540.104,1334540.104
002896.SZ,20250513,89.73,5.1858,0.74,186.9681,184.3777,11.3853,13.8933,1356459.9403,1356459.9403
002896.SZ,20250512,91.6,6.1732,0.82,190.8645,188.2202,11.6226,14.1828,1384728.9706,1384728.9706
002896.SZ,20250509,88.86,6.0846,0.82,185.1553,182.59,11.2749,13.7586,1343308.0385,1343308.0385
002896.SZ,20250508,92.4,6.1836,0.84,192.5315,189.864,11.7241,14.3067,1396822.6734,1396822.6734
002896.SZ,20250507,92.35,8.8159,1.31,192.4273,189.7613,11.7178,14.2989,1396066.817,1396066.817
002896.SZ,20250506,92.05,7.7394,1.1,191.8022,189.1448,11.6797,14.2525,1391531.6784,1391531.6784
002896.SZ,20250430,91.1,8.9136,1.16,189.8227,187.1928,11.5592,14.1054,1377170.4064,1377170.4064
002896.SZ,20250429,87.55,5.6739,0.72,182.4257,179.8982,11.1087,13.5557,1323504.6002,1323504.6002
002896.SZ,20250428,85.77,5.6079,0.66,178.7167,178.7167,11.0424,13.2801,1296596.1114,1296596.1114
002896.SZ,20250425,89.12,5.7354,0.65,185.697,185.697,11.4737,13.7988,1347238.4919,1347238.4919
002896.SZ,20250424,90.4,9.1457,1.03,188.3641,188.3641,11.6385,13.997,1366588.4164,1366588.4164
002896.SZ,20250423,93.67,12.1235,1.37,195.1777,195.1777,12.0595,14.5033,1416021.4266,1416021.4266
002896.SZ,20250422,86.32,6.8047,0.76,179.8627,179.8627,11.1132,13.3653,1304910.5321,1304910.5321
002896.SZ,20250421,88.0,8.8477,0.95,183.3633,183.3633,11.3295,13.6254,1330307.308,1330307.308
002896.SZ,20250418,84.77,7.0769,0.65,176.633,176.633,10.9136,13.1253,1281478.9829,1281478.9829
002896.SZ,20250417,87.69,9.4663,0.81,181.2246,182.1892,11.4411,12.2066,1325620.9982,1325620.9982
002896.SZ,20250416,87.13,12.0657,1.0,180.0673,181.0257,11.3681,12.1287,1317155.4062,1317155.4062
002896.SZ,20250415,85.35,7.2248,0.57,176.3887,177.3275,11.1358,11.8809,1290246.9175,1290246.9175
002896.SZ,20250414,85.75,10.6367,0.97,177.2153,178.1586,11.188,11.9366,1296293.7689,1296293.7689
002896.SZ,20250411,86.22,15.4234,1.69,178.1866,179.135,11.2494,12.002,1303398.8193,1303398.8193
002896.SZ,20250410,79.55,13.1759,1.77,164.4021,165.2771,10.3791,11.0735,1202567.5722,1202567.5722
002896.SZ,20250409,74.06,14.0919,2.42,153.0562,153.8708,9.6628,10.3093,1119574.5367,1119574.5367
002896.SZ,20250408,67.33,10.0521,1.78,139.1476,139.8882,8.7847,9.3725,1017836.2619,1017836.2619
002896.SZ,20250407,74.75,2.0679,0.3,154.4822,155.3044,9.7528,10.4054,1130005.3554,1130005.3554
002896.SZ,20250403,83.05,6.1624,0.82,171.6354,172.5489,10.8358,11.5607,1255477.5219,1255477.5219
002896.SZ,20250402,86.65,4.9284,0.61,179.0753,180.0284,11.3055,12.0619,1309899.1845,1309899.1845
002896.SZ,20250401,86.6,5.9493,0.71,178.972,179.9246,11.2989,12.0549,1309143.3281,1309143.3281
002896.SZ,20250331,86.94,9.0546,1.1,179.6746,180.631,11.3433,12.1022,1314283.1518,1314283.1518
002896.SZ,20250328,88.03,8.9411,0.97,181.9273,182.8956,11.4855,12.254,1330760.8219,1330760.8219
002896.SZ,20250327,92.35,8.6779,0.91,190.8552,191.871,12.0492,12.8553,1396066.817,1396066.817
002896.SZ,20250326,92.56,7.7294,0.74,191.2892,192.3074,12.0766,12.8845,1399241.414,1399241.414
002896.SZ,20250325,94.3,7.4476,0.62,194.8852,195.9225,12.3036,13.1268,1425545.2176,1425545.2176
002896.SZ,20250324,96.77,8.213,0.6,199.9898,201.0543,12.6258,13.4706,1462884.5249,1462884.5249
002896.SZ,20250321,100.47,13.9787,1.07,207.6364,208.7416,13.1086,13.9856,1518817.9004,1518817.9004
002896.SZ,20250320,102.7,10.0596,0.76,212.2451,213.3747,13.3995,14.2961,1552529.097,1552529.097
002896.SZ,20250319,108.15,12.1873,0.9,223.5083,224.6979,14.1106,15.0547,1634917.4473,1634917.4473
002896.SZ,20250318,106.6,15.5671,1.23,220.305,221.4776,13.9084,14.8389,1611485.8981,1611485.8981
002896.SZ,20250317,108.46,17.0635,1.48,224.149,225.342,14.1511,15.0979,1639603.7571,1639603.7571
002896.SZ,20250314,98.6,10.6359,0.9,203.7718,204.8564,12.8646,13.7253,1490548.8701,1490548.8701
002896.SZ,20250313,98.69,10.4863,0.85,203.9578,205.0434,12.8763,13.7379,1491909.4117,1491909.4117
002896.SZ,20250312,105.28,14.317,1.18,217.577,218.7351,13.7362,14.6552,1591531.2885,1591531.2885
002896.SZ,20250311,99.0,10.9764,0.84,204.5984,205.6874,12.9168,13.781,1496595.7215,1496595.7215
002896.SZ,20250310,96.82,11.2545,0.84,200.0931,201.1581,12.6324,13.4775,1463640.3814,1463640.3814
002896.SZ,20250307,93.7,12.3435,1.0,193.6452,194.6759,12.2253,13.0432,1416474.9405,1416474.9405
002896.SZ,20250306,99.28,12.4625,0.93,205.1771,206.2692,12.9533,13.82,1500828.5175,1500828.5175
002896.SZ,20250305,99.6,13.3899,0.93,205.8384,206.934,12.9951,13.8645,1505665.9986,1505665.9986
002896.SZ,20250304,96.72,15.5452,1.05,199.8865,200.9504,12.6193,13.4636,1462128.6685,1462128.6685
002896.SZ,20250303,94.18,13.6396,0.87,194.6372,195.6731,12.2879,13.11,1423731.1621,1423731.1621
002896.SZ,20250228,104.64,6.801,0.39,216.2544,217.4054,13.6527,14.5661,1581856.3262,1581856.3262
002896.SZ,20250227,116.27,17.4589,1.03,240.2895,241.5685,15.1701,16.185,1757668.5307,1757668.5307
002896.SZ,20250226,105.7,18.5894,1.16,218.445,219.6077,13.791,14.7137,1597880.4825,1597880.4825
002896.SZ,20250225,96.09,17.6307,1.14,198.5845,199.6415,12.5371,13.3759,1452604.8776,1452604.8776
002896.SZ,20250224,87.89,18.0941,1.21,181.638,182.6047,11.4672,12.2345,1328644.4239,1328644.4239
002896.SZ,20250221,97.57,16.4682,1.22,201.6431,202.7164,12.7302,13.5819,1474978.2277,1474978.2277
002896.SZ,20250220,88.7,13.8884,1.08,183.3119,184.2876,11.5729,12.3472,1340889.298,1340889.298
002896.SZ,20250219,80.64,13.9129,1.13,166.6547,167.5418,10.5213,11.2253,1219045.2422,1219045.2422
002896.SZ,20250218,73.31,15.1408,1.23,151.5062,152.3126,9.565,10.2049,1108236.6903,1108236.6903
002896.SZ,20250217,71.01,15.1953,1.34,146.7529,147.534,9.2649,9.8847,1073467.2948,1073467.2948
002896.SZ,20250214,64.56,9.5482,0.75,133.423,134.1331,8.4233,8.9869,975961.816,975961.816
002896.SZ,20250213,64.22,10.7257,0.77,132.7203,133.4267,8.379,8.9396,970821.9923,970821.9923
002896.SZ,20250212,66.5,11.1177,0.71,137.4323,138.1638,8.6764,9.2569,1005289.0453,1005289.0453
002896.SZ,20250211,67.39,14.9315,0.91,139.2716,140.0129,8.7926,9.3808,1018743.2896,1018743.2896
002896.SZ,20250210,63.02,10.5849,0.62,130.2403,130.9336,8.2224,8.7725,952681.4381,952681.4381
002896.SZ,20250207,64.13,16.0104,0.9,132.5343,133.2397,8.3672,8.927,969461.4507,969461.4507
002896.SZ,20250206,64.84,17.2747,1.02,134.0016,134.7149,8.4598,9.0259,980194.6119,980194.6119
002896.SZ,20250205,59.3,18.9772,1.19,122.5524,123.2047,7.737,8.2547,896445.7201,896445.7201
002896.SZ,20250127,57.52,19.6295,1.31,118.8738,119.5065,7.5048,8.0069,869537.2313,869537.2313
002896.SZ,20250124,54.21,13.3768,0.84,112.0331,112.6294,7.0729,7.5461,819499.536,819499.536
002896.SZ,20250123,49.28,19.2077,1.34,101.8446,102.3866,6.4297,6.8599,744972.0925,744972.0925
002896.SZ,20250122,44.8,13.165,0.93,92.586,93.0788,5.8452,6.2363,677247.3568,677247.3568
002896.SZ,20250121,44.07,14.2852,1.0,91.0773,91.5621,5.7499,6.1346,666211.853,666211.853
002896.SZ,20250120,43.31,15.0185,1.11,89.5067,89.9831,5.6508,6.0288,654722.8353,654722.8353
002896.SZ,20250117,43.64,17.6382,1.41,90.1886,90.6687,5.6938,6.0748,659711.4877,659711.4877
002896.SZ,20250116,41.41,11.6084,0.94,85.58,86.0355,5.4029,5.7644,626000.2912,626000.2912
002896.SZ,20250115,42.52,12.5402,1.06,87.874,88.3417,5.5477,5.9189,642780.3038,642780.3038
002896.SZ,20250114,41.84,14.5127,1.43,86.4687,86.9289,5.459,5.8242,632500.6564,632500.6564
002896.SZ,20250113,38.63,11.2998,1.26,79.8347,80.2596,5.0402,5.3774,583974.674,583974.674
002896.SZ,20250110,38.69,12.4747,1.53,79.9587,80.3843,5.048,5.3857,584881.7017,584881.7017
002896.SZ,20250109,38.35,11.2146,1.45,79.2561,79.6779,5.0036,5.3384,579741.878,579741.878
