ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type,code6
002472.SZ,20111231,工程机械齿轮,P,178189606.09,74289028.3,103900577.79,CNY,002472
002472.SZ,20111231,商用车齿轮,P,247589316.2,72691078.13,174898238.07,CNY,002472
002472.SZ,20111231,其他主营业务,P,2255228.64,728910.25,1526318.39,CNY,002472
002472.SZ,20111231,其他业务,P,33026821.59,27459741.39,5567080.2,CNY,002472
002472.SZ,20111231,其他,P,2255228.64,728910.25,1526318.39,CNY,002472
002472.SZ,20111231,乘用车齿轮,P,232311546.39,73463885.08,158847661.31,CNY,002472
002472.SZ,20110630,齿轮锻打件,P,661699.37,194923.48,466775.89,CNY,002472
002472.SZ,20110630,齿轮销售,P,461996272.57,148584387.76,313411884.81,CNY,002472
002472.SZ,20110630,电动工具齿轮,P,36271589.37,11134616.72,25136972.65,CNY,002472
002472.SZ,20110630,摩托车齿轮,P,83276024.19,20498014.82,62778009.37,CNY,002472
002472.SZ,20110630,工程机械齿轮,P,85537860.61,36479413.44,49058447.17,CNY,002472
002472.SZ,20110630,商用车齿轮,P,146984808.44,45514320.49,101470487.95,CNY,002472
002472.SZ,20110630,其他类齿轮,P,684090.96,221979.87,462111.09,CNY,002472
002472.SZ,20110630,其他业务,P,15975530.28,12755656.24,3219874.04,CNY,002472
002472.SZ,20110630,乘用车齿轮,P,109241899.0,34736042.42,74505856.58,CNY,002472
002472.SZ,20101231,齿轮锻打件,P,330848.28,53018.13,277830.15,CNY,002472
002472.SZ,20101231,齿轮销售,P,816802252.47,275146376.99,541655875.48,CNY,002472
002472.SZ,20101231,电动工具齿轮,P,53355426.98,17063318.09,36292108.89,CNY,002472
002472.SZ,20101231,摩托车齿轮,P,118603836.18,28453336.09,90150500.09,CNY,002472
002472.SZ,20101231,工程机械齿轮,P,115331954.91,49821792.97,65510161.94,CNY,002472
002472.SZ,20101231,商用车齿轮,P,281153676.19,92739274.01,188414402.18,CNY,002472
002472.SZ,20101231,其他类齿轮,P,2886006.57,1119558.08,1766448.49,CNY,002472
002472.SZ,20101231,其他业务,P,25921862.41,18055891.37,7865971.04,CNY,002472
002472.SZ,20101231,乘用车齿轮,P,245471351.64,85949097.75,159522253.89,CNY,002472
002472.SZ,20100630,齿轮锻打件,P,91096.16,35556.48,55539.68,CNY,002472
002472.SZ,20100630,齿轮销售,P,442691895.12,152345214.68,290346680.44,CNY,002472
002472.SZ,20100630,电动工具齿轮,P,21974827.38,7272891.16,14701936.22,CNY,002472
002472.SZ,20100630,摩托车齿轮,P,60554591.57,15562248.29,44992343.28,CNY,002472
002472.SZ,20100630,工程机械齿轮,P,52335143.72,23553913.61,28781230.11,CNY,002472
002472.SZ,20100630,商用车齿轮,P,161133100.22,54900810.61,106232289.61,CNY,002472
002472.SZ,20100630,其他类齿轮,P,1739355.99,693880.06,1045475.93,CNY,002472
002472.SZ,20100630,其他业务,P,13126270.55,8720742.78,4405527.77,CNY,002472
002472.SZ,20100630,乘用车齿轮,P,144954876.24,50361470.95,94593405.29,CNY,002472
002472.SZ,20091231,齿轮锻打件,P,36701.45,5998.9,30702.55,CNY,002472
002472.SZ,20091231,齿轮销售,P,516770619.58,178692119.24,338078500.34,CNY,002472
002472.SZ,20091231,电动工具齿轮,P,25704236.37,7856562.32,17847674.05,CNY,002472
002472.SZ,20091231,摩托车齿轮,P,92291589.49,25006516.29,67285073.2,CNY,002472
002472.SZ,20091231,工程机械齿轮,P,46580367.42,19830338.96,26750028.46,CNY,002472
002472.SZ,20091231,商用车齿轮,P,162441843.9,58597030.63,103844813.27,CNY,002472
002472.SZ,20091231,其他类齿轮,P,1395821.97,449147.92,946674.05,CNY,002472
002472.SZ,20091231,其他业务,P,12726543.69,11296817.76,1429725.93,CNY,002472
002472.SZ,20091231,乘用车齿轮,P,188356760.43,66952523.12,121404237.31,CNY,002472
002472.SZ,20081231,齿轮锻打件,P,97714.16,16622.89,81091.27,CNY,002472
002472.SZ,20081231,齿轮销售,P,526257789.26,173491406.44,352766382.82,CNY,002472
002472.SZ,20081231,电动工具齿轮,P,41785667.59,10929488.11,30856179.48,CNY,002472
002472.SZ,20081231,摩托车齿轮,P,117630580.7,33299593.18,84330987.52,CNY,002472
002472.SZ,20081231,工程机械齿轮,P,88316756.89,36367822.29,51948934.6,CNY,002472
002472.SZ,20081231,商用车齿轮,P,155245476.85,53601207.82,101644269.03,CNY,002472
002472.SZ,20081231,其他类齿轮,P,880082.1,189535.97,690546.13,CNY,002472
002472.SZ,20081231,其他业务,P,10632677.57,6610584.48,4022093.09,CNY,002472
002472.SZ,20081231,乘用车齿轮,P,122399225.13,39103759.07,83295466.06,CNY,002472
002472.SZ,20071231,齿轮锻打件,P,11280326.06,713428.2,10566897.86,CNY,002472
002472.SZ,20071231,齿轮销售,P,419238467.52,140917441.7,278321025.82,CNY,002472
002472.SZ,20071231,电动工具齿轮,P,30479886.39,11283472.86,19196413.53,CNY,002472
002472.SZ,20071231,摩托车齿轮,P,101140934.97,27818828.03,73322106.94,CNY,002472
002472.SZ,20071231,工程机械齿轮,P,39853402.17,17623180.49,22230221.68,CNY,002472
002472.SZ,20071231,商用车齿轮,P,159011014.07,49340375.61,109670638.46,CNY,002472
002472.SZ,20071231,其他类齿轮,P,962514.52,316391.52,646123.0,CNY,002472
002472.SZ,20071231,其他业务,P,3302043.4,762336.62,2539706.78,CNY,002472
002472.SZ,20071231,乘用车齿轮,P,87790715.4,34535193.19,53255522.21,CNY,002472
002050.SZ,20251231,汽车零部件,P,12427000792.18,3577652932.81,8849347859.37,CNY,002050
002050.SZ,20251231,制冷空调电器零部件,P,18584743718.09,5346594525.05,13238149193.04,CNY,002050
002050.SZ,20250630,空调冰箱之元器件及部件,P,10388693367.67,2930148262.87,7458545104.8,CNY,002050
002050.SZ,20250630,汽零业务单元,P,5874094080.78,1642272380.78,4231821700.0,CNY,002050
002050.SZ,20250630,汽车零部件,P,5874094080.78,1642272380.78,4231821700.0,CNY,002050
002050.SZ,20250630,制冷空调电器零部件,P,10388693367.67,2930148262.87,7458545104.8,CNY,002050
002050.SZ,20241231,空调冰箱之元器件及部件,P,16560605388.3,4529619478.22,12030985910.08,CNY,002050
002050.SZ,20241231,汽零业务单元,P,11386559127.63,3147711483.23,8238847644.4,CNY,002050
002050.SZ,20241231,汽车零部件,P,11386559127.63,3147711483.23,8238847644.4,CNY,002050
002050.SZ,20241231,制冷空调电器零部件,P,16560605388.3,4529619478.22,12030985910.08,CNY,002050
002050.SZ,20240630,空调冰箱之元器件及部件,P,8278700304.27,2281448357.24,5997251947.03,CNY,002050
002050.SZ,20240630,汽零业务单元,P,5397371856.81,1474233484.91,3923138371.9,CNY,002050
002050.SZ,20240630,汽车零部件,P,5397371856.81,1474233484.91,3923138371.9,CNY,002050
002050.SZ,20240630,制冷空调电器零部件,P,8278700304.27,2281448357.24,5997251947.03,CNY,002050
002050.SZ,20231231,空调冰箱之元器件及部件,P,14644135166.57,4129977263.7,10514157902.87,CNY,002050
002050.SZ,20231231,汽零业务单元,P,9913666900.02,2719704525.56,7193962374.46,CNY,002050
002050.SZ,20231231,汽车零部件,P,9913666900.02,2719704525.56,7193962374.46,CNY,002050
002050.SZ,20231231,制冷空调电器零部件,P,14644135166.57,4129977263.7,10514157902.87,CNY,002050
002050.SZ,20230630,空调冰箱之元器件及部件,P,7706021104.32,1992308006.26,5713713098.06,CNY,002050
002050.SZ,20230630,汽零业务单元,P,4822899521.27,1240997537.58,3581901983.69,CNY,002050
002050.SZ,20230630,汽车零部件,P,4822899521.27,1240997537.58,3581901983.69,CNY,002050
002050.SZ,20230630,制冷空调电器零部件,P,7706021104.32,1992308006.26,5713713098.06,CNY,002050
002050.SZ,20221231,空调冰箱之元器件及部件,P,13833786079.86,3619217404.37,10214568675.49,CNY,002050
002050.SZ,20221231,汽零业务单元,P,7513763661.14,1947233155.33,5566530505.81,CNY,002050
002050.SZ,20221231,汽车零部件,P,7513763661.14,1947233155.33,5566530505.81,CNY,002050
002050.SZ,20221231,制冷空调电器零部件,P,13833786079.86,3619217404.37,10214568675.49,CNY,002050
002050.SZ,20220630,空调冰箱之元器件及部件,P,6961386065.52,1646398660.26,5314987405.26,CNY,002050
002050.SZ,20220630,汽零业务单元,P,3198566930.0,811206627.32,2387360302.68,CNY,002050
002050.SZ,20220630,汽车零部件,P,3198566930.0,811206627.32,2387360302.68,CNY,002050
002050.SZ,20220630,制冷空调电器零部件,P,6961386065.52,1646398660.26,5314987405.26,CNY,002050
002050.SZ,20211231,空调冰箱之元器件及部件,P,11218320924.79,2968111226.12,8250209698.67,CNY,002050
002050.SZ,20211231,汽零业务单元,P,4802488880.73,1145347610.29,3657141270.44,CNY,002050
002050.SZ,20211231,汽车零部件,P,4802488880.73,1145347610.29,3657141270.44,CNY,002050
002050.SZ,20211231,制冷空调电器零部件,P,11218320924.79,2968111226.12,8250209698.67,CNY,002050
002050.SZ,20210630,空调冰箱之元器件及部件,P,5563260796.57,1547650860.02,4015609936.55,CNY,002050
002050.SZ,20210630,汽零业务单元,P,2110820965.12,524619422.05,1586201543.07,CNY,002050
002050.SZ,20210630,汽车零部件,P,2110820965.12,524619422.05,1586201543.07,CNY,002050
002050.SZ,20210630,制冷空调电器零部件,P,5563260796.57,1547650860.02,4015609936.55,CNY,002050
002050.SZ,20201231,空调冰箱之元器件及部件,P,9640647193.31,2876048102.09,6764599091.22,CNY,002050
002050.SZ,20201231,汽零业务单元,P,2469186175.13,733393944.08,1735792231.05,CNY,002050
002050.SZ,20201231,汽车零部件,P,2469186175.13,733393944.08,1735792231.05,CNY,002050
002050.SZ,20201231,制冷空调电器零部件,P,9640647193.31,2876048102.09,6764599091.22,CNY,002050
002050.SZ,20200630,空调冰箱之元器件及部件,P,4367942431.64,1203875442.79,3164066988.85,CNY,002050
002050.SZ,20200630,汽零业务单元,P,950236195.13,274677179.28,675559015.85,CNY,002050
002050.SZ,20200630,汽车零部件,P,950236195.13,274677179.28,675559015.85,CNY,002050
002050.SZ,20200630,制冷空调电器零部件,P,4367942431.64,1203875442.79,3164066988.85,CNY,002050
002050.SZ,20191231,空调冰箱之元器件及部件,P,9636588706.35,2834839448.78,6801749257.57,CNY,002050
002050.SZ,20191231,汽零业务单元,P,1650900735.88,505805547.62,1145095188.26,CNY,002050
002050.SZ,20191231,汽车零部件,P,1650900735.88,505805547.62,1145095188.26,CNY,002050
002050.SZ,20191231,制冷空调电器零部件,P,9636588706.35,2834839448.78,6801749257.57,CNY,002050
002050.SZ,20190630,空调冰箱之元器件及部件,P,5066906018.45,1402549246.28,3664356772.17,CNY,002050
002050.SZ,20190630,汽零业务单元,P,764201009.63,248642067.82,515558941.81,CNY,002050
002050.SZ,20190630,汽车零部件,P,764201009.63,248642067.82,515558941.81,CNY,002050
002050.SZ,20190630,制冷空调电器零部件,P,5066906018.45,1402549246.28,3664356772.17,CNY,002050
002050.SZ,20190630,制冷业务单元,P,5066906018.45,1402549246.28,3664356772.17,CNY,002050
002050.SZ,20181231,汽零业务单元,P,1432231867.3,420797756.31,1011434110.99,CNY,002050
002050.SZ,20181231,汽车零部件,P,1432231867.3,420797756.31,1011434110.99,CNY,002050
002050.SZ,20181231,微通道之换热器及部件,P,1216200152.69,369090367.92,847109784.77,CNY,002050
002050.SZ,20181231,咖啡机、洗衣机等其他电器控制系统及元器件,P,1092953774.62,162286775.45,930666999.17,CNY,002050
002050.SZ,20181231,制冷业务单元,P,5960937724.48,1941045913.89,4019891810.59,CNY,002050
002050.SZ,20181231,其他主营业务,P,1133667158.42,204360928.71,929306229.71,CNY,002050
002050.SZ,20180630,汽零业务单元,P,690702191.53,206004730.28,484697461.25,CNY,002050
002050.SZ,20180630,汽车零部件,P,690702191.53,206004730.28,484697461.25,CNY,002050
002050.SZ,20180630,微通道之换热器及部件,P,615792650.26,184773058.16,431019592.1,CNY,002050
002050.SZ,20180630,咖啡机、洗衣机等其他电器控制系统及元器件,P,603628235.74,97928320.64,505699915.1,CNY,002050
002050.SZ,20180630,制冷业务单元,P,3158503837.54,956698739.81,2201805097.73,CNY,002050
002050.SZ,20180630,其他主营业务,P,521706814.75,99619535.54,422087279.21,CNY,002050
002050.SZ,20171231,汽零业务单元,P,1033842254.25,364326932.08,669515322.17,CNY,002050
002050.SZ,20171231,汽车零部件,P,1033842254.25,364326932.08,669515322.17,CNY,002050
002050.SZ,20171231,微通道之换热器及部件,P,1212518506.16,423271205.12,789247301.04,CNY,002050
002050.SZ,20171231,咖啡机、洗衣机等其他电器控制系统及元器件,P,1176427278.87,182709424.28,993717854.59,CNY,002050
002050.SZ,20171231,制冷业务单元,P,4849280739.8,1787621797.23,3061658942.57,CNY,002050
002050.SZ,20171231,其他主营业务,P,974766128.01,206056365.9,768709762.11,CNY,002050
002050.SZ,20171231,其他业务,P,334408894.49,28599717.02,305809177.47,CNY,002050
002050.SZ,20170630,微通道之换热器及部件,P,673915384.79,215654944.35,458260440.44,CNY,002050
002050.SZ,20170630,咖啡机、洗衣机等其他电器控制系统及元器件,P,596811750.47,106959255.26,489852495.21,CNY,002050
002050.SZ,20170630,制冷业务单元,P,2514615748.04,804683979.16,1709931768.88,CNY,002050
002050.SZ,20170630,其他主营业务,P,495092922.51,97371621.06,397721301.45,CNY,002050
002050.SZ,20161231,微通道之换热器及部件,P,1076063703.4,315487430.37,760576273.03,CNY,002050
002050.SZ,20161231,咖啡机、洗衣机等其他电器控制系统及元器件,P,1043214291.49,192658045.74,850556245.75,CNY,002050
002050.SZ,20161231,制冷业务单元,P,4061662272.81,1387769603.03,2673892669.78,CNY,002050
002050.SZ,20161231,其他,P,588266468.56,119235954.67,469030513.89,CNY,002050
002050.SZ,20160630,空调冰箱之元器件及部件,P,2323082262.56,695570225.27,1627512037.29,CNY,002050
002050.SZ,20160630,微通道之换热器及部件,P,562145982.79,169001125.73,393144857.06,CNY,002050
002050.SZ,20160630,咖啡机、洗衣机等其他电器控制系统及元器件,P,532863095.15,103678044.94,429185050.21,CNY,002050
002050.SZ,20160630,制冷空调电器零部件,P,2323082262.56,695570225.27,1627512037.29,CNY,002050
002050.SZ,20151231,空调冰箱之元器件及部件,P,4401898022.95,1304660022.24,3097238000.71,CNY,002050
002050.SZ,20151231,微通道之换热器及部件,P,898895978.96,282108819.57,616787159.39,CNY,002050
002050.SZ,20151231,咖啡机、洗衣机等其他电器控制系统及元器件,P,860023655.64,169571159.34,690452496.3,CNY,002050
002050.SZ,20151231,制冷空调电器零部件,P,4401898022.95,1304660022.24,3097238000.71,CNY,002050
002050.SZ,20150630,空调冰箱之元器件及部件,P,2475784794.19,719177320.92,1756607473.27,CNY,002050
002050.SZ,20150630,咖啡机、洗衣机等其他电器控制系统及元器件,P,378506609.74,67251396.17,311255213.57,CNY,002050
002050.SZ,20150630,制冷空调电器零部件,P,2475784794.19,719177320.92,1756607473.27,CNY,002050
002050.SZ,20150630,其他业务,P,44397927.99,3712943.05,40684984.94,CNY,002050
002050.SZ,20141231,空调冰箱之元器件及部件,P,4883001130.96,1467779482.0,3415221648.96,CNY,002050
002050.SZ,20141231,咖啡机、洗衣机等其他电器控制系统及元器件,P,804938789.18,140558337.92,664380451.26,CNY,002050
002050.SZ,20141231,制冷空调电器零部件,P,4883001130.96,1467779482.0,3415221648.96,CNY,002050
002050.SZ,20141231,其他业务,P,135967732.02,7465575.98,128502156.04,CNY,002050
002050.SZ,20140630,空调冰箱之元器件及部件,P,2684708741.16,747289182.93,1937419558.23,CNY,002050
002050.SZ,20140630,咖啡机、洗衣机等其他电器控制系统及元器件,P,385683901.56,66338523.8,319345377.76,CNY,002050
002050.SZ,20140630,制冷空调电器零部件,P,2684708741.16,747289182.93,1937419558.23,CNY,002050
002050.SZ,20140630,其他业务,P,87464379.93,1843397.05,85620982.88,CNY,002050
002050.SZ,20131231,空调冰箱之元器件及部件,P,4263904865.23,1224519236.1,3039385629.13,CNY,002050
002050.SZ,20131231,咖啡机、洗衣机等其他电器控制系统及元器件,P,665688685.97,91623649.86,574065036.11,CNY,002050
002050.SZ,20131231,制冷空调电器零部件,P,4263904865.23,1224519236.1,3039385629.13,CNY,002050
002050.SZ,20131231,其他业务,P,344577386.83,-2097044.48,346674431.31,CNY,002050
002050.SZ,20130630,空调元器件,P,2143274865.27,607475615.63,1535799249.64,CNY,002050
002050.SZ,20130630,洗碗机控制系统及元器件,P,172076758.16,24557996.19,147518761.97,CNY,002050
002050.SZ,20130630,咖啡机、洗衣机等其他电器控制系统及元器件,P,131220411.94,32706608.59,98513803.35,CNY,002050
002050.SZ,20130630,冰箱元器件,P,65721750.84,18632454.5,47089296.34,CNY,002050
002050.SZ,20130630,其他业务,P,183858086.35,-4881397.45,188739483.8,CNY,002050
002050.SZ,20121231,空调元器件,P,3193696483.16,909290065.7,2284406417.46,CNY,002050
002050.SZ,20121231,冰箱元器件,P,152168299.93,25017327.46,127150972.47,CNY,002050
002050.SZ,20121231,其他业务,P,480481396.68,5025843.59,475455553.09,CNY,002050
002050.SZ,20120630,空调元器件,P,1729910817.58,467025687.35,1262885130.23,CNY,002050
002050.SZ,20120630,冰箱元器件,P,80949107.39,17087491.23,63861616.16,CNY,002050
002050.SZ,20120630,其他业务,P,305144783.55,23514526.42,281630257.13,CNY,002050
002050.SZ,20111231,空调元器件,P,3669260646.66,952112690.74,2717147955.92,CNY,002050
002050.SZ,20111231,冰箱元器件,P,106314909.24,33973348.1,72341561.14,CNY,002050
002050.SZ,20111231,其他业务,P,411318627.54,537985.49,410780642.05,CNY,002050
002050.SZ,20110630,空调元器件,P,1861734869.88,471364452.7,1390370417.18,CNY,002050
002050.SZ,20110630,冰箱元器件,P,58378253.17,14875282.68,43502970.49,CNY,002050
002050.SZ,20110630,其他主营业务,P,1195280.29,407744.45,787535.84,CNY,002050
002050.SZ,20110630,其他业务,P,202985948.24,10469005.57,192516942.67,CNY,002050
002050.SZ,20110630,其他,P,1195280.29,407744.45,787535.84,CNY,002050
002050.SZ,20101231,空调元器件,P,2855243054.84,720251044.61,2134992010.23,CNY,002050
002050.SZ,20101231,冰箱元器件,P,112880825.1,40418563.71,72462261.39,CNY,002050
002050.SZ,20101231,其他主营业务,P,3952928.18,1133015.83,2819912.35,CNY,002050
002050.SZ,20101231,其他业务,P,140991297.95,21885163.31,119106134.64,CNY,002050
002050.SZ,20101231,其他,P,3952928.18,1133015.83,2819912.35,CNY,002050
002050.SZ,20100630,空调元器件,P,1288313281.92,362632231.79,925681050.13,CNY,002050
002050.SZ,20100630,冰箱元器件,P,62396409.11,18767724.89,43628684.22,CNY,002050
002050.SZ,20100630,其他主营业务,P,7716998.97,852308.04,6864690.93,CNY,002050
002050.SZ,20100630,其他业务,P,66653833.69,8334319.27,58319514.42,CNY,002050
002050.SZ,20100630,其他,P,7716998.97,852308.04,6864690.93,CNY,002050
002050.SZ,20091231,空调元器件,P,1882009300.0,515023000.0,1366986300.0,CNY,002050
002050.SZ,20091231,冰箱元器件,P,84509000.0,27294700.0,57214300.0,CNY,002050
002050.SZ,20091231,其他主营业务,P,826600.0,285500.0,541100.0,CNY,002050
002050.SZ,20091231,其他业务,P,73042387.1,19462466.64,53579920.46,CNY,002050
002050.SZ,20091231,其他,P,826600.0,285500.0,541100.0,CNY,002050
002050.SZ,20090630,空调元器件,P,879670000.0,212630500.0,667039500.0,CNY,002050
002050.SZ,20090630,冰箱元器件,P,36969700.0,5395000.0,31574700.0,CNY,002050
002050.SZ,20090630,其他主营业务,P,1230700.0,75000.0,1155700.0,CNY,002050
002050.SZ,20090630,其他业务,P,22149983.34,4691760.28,17458223.06,CNY,002050
002050.SZ,20090630,其他,P,1230700.0,75000.0,1155700.0,CNY,002050
002050.SZ,20081231,空调元器件,P,2253380200.0,525550200.0,1727830000.0,CNY,002050
002050.SZ,20081231,冰箱元器件,P,51564000.0,9290300.0,42273700.0,CNY,002050
002050.SZ,20081231,其他主营业务,P,5507700.0,181200.0,5326500.0,CNY,002050
002050.SZ,20081231,其他业务,P,133518400.77,8226663.4,125291737.37,CNY,002050
002050.SZ,20081231,其他,P,5507700.0,181200.0,5326500.0,CNY,002050
002050.SZ,20080630,部品等,P,8703100.0,-315700.0,9018800.0,CNY,002050
002050.SZ,20080630,电磁阀,P,35249400.0,18467000.0,16782400.0,CNY,002050
002050.SZ,20080630,电子膨胀阀,P,49419200.0,19619300.0,29799900.0,CNY,002050
002050.SZ,20080630,球阀,P,25681200.0,9413800.0,16267400.0,CNY,002050
002050.SZ,20080630,方体阀,P,46250700.0,5053700.0,41197000.0,CNY,002050
002050.SZ,20080630,排水泵,P,20253800.0,9698300.0,10555500.0,CNY,002050
002050.SZ,20080630,截止阀,P,278930800.0,33051200.0,245879600.0,CNY,002050
002050.SZ,20080630,单向阀,P,20146400.0,9006500.0,11139900.0,CNY,002050
002050.SZ,20080630,其他业务,P,6239831.37,115576.23,6124255.14,CNY,002050
002050.SZ,20080630,2008中报及之前分类,P,484634600.0,103994100.0,380640500.0,CNY,002050
002050.SZ,20071231,部品等,P,2065600.0,175600.0,1890000.0,CNY,002050
002050.SZ,20071231,电磁阀,P,57866300.0,26222000.0,31644300.0,CNY,002050
002050.SZ,20071231,电子膨胀阀,P,47497100.0,14186800.0,33310300.0,CNY,002050
002050.SZ,20071231,球阀、方体阀,P,124259700.0,24301000.0,99958700.0,CNY,002050
002050.SZ,20071231,球阀,P,35772100.0,9140200.0,26631900.0,CNY,002050
002050.SZ,20071231,方体阀,P,88487600.0,15160800.0,73326800.0,CNY,002050
002050.SZ,20071231,排水泵,P,42573500.0,13888200.0,28685300.0,CNY,002050
002050.SZ,20071231,截止阀,P,484144700.0,55849000.0,428295700.0,CNY,002050
002050.SZ,20071231,单向阀,P,30751500.0,14530400.0,16221100.0,CNY,002050
002050.SZ,20071231,其他业务,P,18263123.61,993733.09,17269390.52,CNY,002050
002050.SZ,20071231,2008中报及之前分类,P,789158400.0,149153000.0,640005400.0,CNY,002050
002050.SZ,20070630,部品等,P,3732478.49,-2351704.8,6084183.29,CNY,002050
002050.SZ,20070630,电磁阀,P,33243123.65,13975778.04,19267345.61,CNY,002050
002050.SZ,20070630,电子膨胀阀,P,25691003.51,-7247516.32,32938519.83,CNY,002050
002050.SZ,20070630,球阀、方体阀,P,84489209.79,14610151.71,69879058.08,CNY,002050
002050.SZ,20070630,球阀,P,18781126.51,3502972.92,15278153.59,CNY,002050
002050.SZ,20070630,方体阀,P,65708083.28,11107178.79,54600904.49,CNY,002050
002050.SZ,20070630,排水泵,P,22638032.63,5512487.71,17125544.92,CNY,002050
002050.SZ,20070630,截止阀,P,292019930.29,37980020.2,254039910.09,CNY,002050
002050.SZ,20070630,单向阀,P,17635107.5,7876278.05,9758829.45,CNY,002050
002050.SZ,20070630,其他业务,P,10456835.36,14434579.49,-3977744.13,CNY,002050
002050.SZ,20061231,部品等,P,8435300.0,2763800.0,5671500.0,CNY,002050
002050.SZ,20061231,电磁阀,P,57379600.0,24666100.0,32713500.0,CNY,002050
002050.SZ,20061231,电子膨胀阀,P,27813000.0,10844000.0,16969000.0,CNY,002050
002050.SZ,20061231,球阀、方体阀,P,98521300.0,12638300.0,85883000.0,CNY,002050
002050.SZ,20061231,球阀,P,16467800.0,4961800.0,11506000.0,CNY,002050
002050.SZ,20061231,方体阀,P,82053500.0,7676500.0,74377000.0,CNY,002050
002050.SZ,20061231,排水泵,P,21737300.0,8187200.0,13550100.0,CNY,002050
002050.SZ,20061231,截止阀,P,360221200.0,51823300.0,308397900.0,CNY,002050
002050.SZ,20061231,单向阀,P,21253600.0,9066000.0,12187600.0,CNY,002050
002050.SZ,20061231,2008中报及之前分类,P,595361300.0,119988700.0,475372600.0,CNY,002050
002050.SZ,20060630,部品等,P,3971722.97,932884.08,3038838.89,CNY,002050
002050.SZ,20060630,电磁阀,P,33801575.54,12905518.75,20896056.79,CNY,002050
002050.SZ,20060630,电子膨胀阀,P,14847032.08,5790483.73,9056548.35,CNY,002050
002050.SZ,20060630,球阀、方体阀,P,58738332.18,7890991.61,50847340.57,CNY,002050
002050.SZ,20060630,球阀,P,7788378.34,2229305.06,5559073.28,CNY,002050
002050.SZ,20060630,方体阀,P,50949953.84,5661686.55,45288267.29,CNY,002050
002050.SZ,20060630,排水泵,P,10473984.28,3358394.53,7115589.75,CNY,002050
002050.SZ,20060630,截止阀,P,216919128.65,35005187.7,181913940.95,CNY,002050
002050.SZ,20060630,单向阀,P,11247094.37,4818914.88,6428179.49,CNY,002050
002050.SZ,20060630,2008中报及之前分类,P,349998870.07,70702375.28,279296494.79,CNY,002050
002050.SZ,20051231,部品等,P,7178400.0,2099400.0,5079000.0,CNY,002050
002050.SZ,20051231,电磁阀,P,48200300.0,17932400.0,30267900.0,CNY,002050
002050.SZ,20051231,电子膨胀阀,P,17578500.0,8937000.0,8641500.0,CNY,002050
002050.SZ,20051231,球阀,P,12495200.0,4054900.0,8440300.0,CNY,002050
002050.SZ,20051231,方体阀,P,58705700.0,7526800.0,51178900.0,CNY,002050
002050.SZ,20051231,排水泵,P,16822800.0,7321100.0,9501700.0,CNY,002050
002050.SZ,20051231,截止阀,P,318346000.0,60763400.0,257582600.0,CNY,002050
002050.SZ,20051231,单向阀,P,14383400.0,6195100.0,8188300.0,CNY,002050
002050.SZ,20050630,电磁阀,P,31880600.0,11290900.0,20589700.0,CNY,002050
002050.SZ,20050630,截止阀,P,216267300.0,46253800.0,170013500.0,CNY,002050
002050.SZ,20050630,其他收入(行业),P,53512300.0,17249700.0,36262600.0,CNY,002050
002050.SZ,20050630,其他收入,P,53512300.0,17249700.0,36262600.0,CNY,002050
002050.SZ,20050630,其他产品,P,53512300.0,17249700.0,36262600.0,CNY,002050
002050.SZ,20041231,电磁阀,P,27792200.0,27792200.0,,CNY,002050
002050.SZ,20041231,电子膨胀阀,P,35996300.0,35996300.0,,CNY,002050
002050.SZ,20041231,球阀,P,16810700.0,16810700.0,,CNY,002050
002050.SZ,20041231,排水泵,P,19345300.0,19345300.0,,CNY,002050
002050.SZ,20041231,截止阀,P,251255700.0,251255700.0,,CNY,002050
002050.SZ,20041231,单向阀,P,12928800.0,12928800.0,,CNY,002050
002050.SZ,20031231,电磁阀,P,30482100.0,30482100.0,,CNY,002050
002050.SZ,20031231,电子膨胀阀,P,13479800.0,13479800.0,,CNY,002050
002050.SZ,20031231,球阀,P,5587600.0,5587600.0,,CNY,002050
002050.SZ,20031231,排水泵,P,11708300.0,11708300.0,,CNY,002050
002050.SZ,20031231,截止阀,P,144694000.0,144694000.0,,CNY,002050
002050.SZ,20031231,单向阀,P,7187600.0,7187600.0,,CNY,002050
002050.SZ,20021231,电磁阀,P,11588200.0,11588200.0,,CNY,002050
002050.SZ,20021231,电子膨胀阀,P,6472500.0,6472500.0,,CNY,002050
002050.SZ,20021231,球阀,P,60800.0,60800.0,,CNY,002050
002050.SZ,20021231,排水泵,P,5077300.0,5077300.0,,CNY,002050
002050.SZ,20021231,截止阀,P,106225800.0,106225800.0,,CNY,002050
002050.SZ,20021231,单向阀,P,4095700.0,4095700.0,,CNY,002050
